N,URBANSIMX,URBANSIMY
9227,1495776.06420000000,7632576.05405000000
9228,1495935.59976000000,7643909.73902000000
9229,1495931.85160000000,7646543.96456000000
9230,1494196.23482000000,7654689.12148000000
9231,1516435.38439000000,7583170.73145000000
9232,1493501.75379000000,7657048.67838000000
9233,1493321.39249000000,7657258.50685000000
9234,1493938.85223000000,7655137.24787000000
9235,1495844.30384000000,7646551.40289000000
9236,1495836.05052000000,7643917.10620000000
9237,1495680.37531000000,7632607.31973000000
9238,1495846.77395000000,7630045.72909000000
9239,1498254.83686000000,7623888.35526000000
9240,1498443.96526000000,7622767.71889000000
9241,1499196.68171000000,7618040.65271000000
9242,1499586.11470000000,7615572.38096000000
9243,1502183.43691000000,7612240.88499000000
9244,1503700.23143000000,7609662.44606000000
9245,1504205.62713000000,7608744.17940000000
9246,1504402.01753000000,7607692.99794000000
9247,1503861.32028000000,7606008.78084000000
9248,1501319.88938000000,7603220.36172000000
9249,1497340.47376000000,7596137.00351000000
9250,1496691.90310000000,7593597.20700000000
9251,1496043.29406000000,7591067.06849000000
9253,1497796.77053000000,7576484.64377000000
9254,1500618.81210000000,7572357.51694000000
9255,1502103.90360000000,7570211.53783000000
9256,1504206.80790000000,7567138.59534000000
9257,1508180.85124000000,7561376.96738000000
9258,1505551.39106000000,7565212.91002000000
9259,1509659.14398000000,7559211.23978000000
9260,1513020.92021000000,7554731.40057000000
9261,1515607.56824000000,7548333.44459000000
9262,1516843.42682000000,7546011.25617000000
9263,1519323.20735000000,7589861.63909000000
9264,1528324.72858000000,7583535.38581000000
9265,1526963.82401000000,7583449.03772000000
9266,1526124.00787000000,7583363.86598000000
9267,1524847.98605000000,7583216.72677000000
9268,1512304.20855000000,7587598.69785000000
9269,1510001.00390000000,7588842.50370000000
9270,1500697.79781000000,7596264.21756000000
9271,1499686.48769000000,7598452.92547000000
9272,1499596.04970000000,7598325.32402000000
9273,1500629.29442000000,7596191.59704000000
9274,1510190.24455000000,7588461.63425000000
9275,1512450.17299000000,7587145.95123000000
9276,1524963.19633000000,7583161.59814000000
9277,1524765.70827000000,7400865.87390000000
9278,1527182.36109000000,7583406.10063000000
9279,1517432.59726000000,7591745.07915000000
9280,1479032.93076000000,7571332.50954000000
9281,1524710.27307000000,7586564.10429000000
9282,1521476.91998000000,7587402.34527000000
9283,1504273.86474000000,7606777.77395000000
9284,1519630.97698000000,7589384.32243000000
9285,1521621.68109000000,7587520.40696000000
9286,1525299.50705000000,7585720.65869000000
9287,1497173.68190000000,7364917.76262000000
9288,1516535.55535000000,7583440.48534000000
9289,1526557.50315000000,7583328.48934000000
9290,1500267.42453000000,7621296.99155000000
9291,1527704.17077000000,7579943.03863000000
9292,1527950.39409000000,7578659.26623000000
9293,1528024.61474000000,7578894.46202000000
9294,1528451.10083000000,7580124.48315000000
9295,1527390.06041000000,7581258.24633000000
9296,1527441.54766000000,7581294.35930000000
9297,1522650.61297000000,7582895.30560000000
9298,1527568.98146000000,7573816.59792000000
9299,1527628.81888000000,7573793.07469000000
9300,1527333.44601000000,7571228.88973000000
9301,1527389.37613000000,7571189.42780000000
9302,1495936.53524000000,7649243.12583000000
9303,1527197.57429000000,7567929.54150000000
9304,1527301.88542000000,7567790.88926000000
9305,1495845.07169000000,7649098.12041000000
9306,1495676.84209000000,7631075.85959000000
9307,1527212.99841000000,7565295.57308000000
9308,1527125.01516000000,7565378.61556000000
9309,1495759.07950000000,7631046.80456000000
9310,1527070.82554000000,7561721.66390000000
9311,1527129.52625000000,7559175.50212000000
9312,1527174.17127000000,7561730.22663000000
9313,1527225.39279000000,7559112.40056000000
9314,1499877.51234000000,7614589.31903000000
9315,1500018.79286000000,7614567.17643000000
9316,1527240.41074000000,7558579.31474000000
9317,1527150.65028000000,7556231.23733000000
9318,1527236.38614000000,7549744.16850000000
9319,1527254.12130000000,7556235.82153000000
9320,1527707.65228000000,7540994.82361000000
9321,1526673.21400000000,7536690.00823000000
9322,1526967.22979000000,7536015.10654000000
9323,1527534.76939000000,7534327.24947000000
9324,1527605.87366000000,7534341.12451000000
9325,1528395.88420000000,7532091.57721000000
9326,1528108.53483000000,7533030.85117000000
9327,1527105.02514000000,7538836.41530000000
9328,1526689.44018000000,7537354.14516000000
9329,1529279.72774000000,7528525.45551000000
9330,1530335.76814000000,7526298.03356000000
9331,1508783.44467000000,7621092.98177000000
9332,1516300.20731000000,7625000.08790000000
9333,1516266.42074000000,7623859.31122000000
9334,1518808.24330000000,7532905.03751000000
9335,1511182.12641000000,7539480.30675000000
9336,1515076.53977000000,7536034.16959000000
9337,1517905.57379000000,7625911.00801000000
9338,1503995.12810000000,7546720.56140000000
9339,1517748.67075000000,7623851.60286000000
9340,1499211.21748000000,7550413.87553000000
9341,1518339.89411000000,7621252.96793000000
9342,1518802.94405000000,7624210.12239000000
9343,1514754.56368000000,7622348.83864000000
9344,1493308.20059000000,7554126.59330000000
9345,1511124.06816000000,7621295.95816000000
9346,1510311.36901000000,7620471.17242000000
9347,1509577.15607000000,7620773.29077000000
9348,1479398.84307000000,7568097.88366000000
9349,1509877.60624000000,7619663.55144000000
9350,1508771.41149000000,7619900.38894000000
9351,1506160.16052000000,7614737.85062000000
9352,1478988.95858000000,7576584.19178000000
9353,1500582.19236000000,7616937.41207000000
9354,1509844.80175000000,7617610.55560000000
9355,1511056.86910000000,7619108.88900000000
9356,1517370.55547000000,7618391.06908000000
9357,1508692.67828000000,7616488.70109000000
9358,1510242.59668000000,7617039.44969000000
9359,1511025.54814000000,7617186.25631000000
9360,1475627.69947000000,7595980.16442000000
9361,1509483.44452000000,7617205.28968000000
9362,1509169.12164000000,7616878.03338000000
9363,1511799.09587000000,7616893.03445000000
9364,1475804.09505000000,7608446.91247000000
9365,1509058.70941000000,7560236.45713000000
9366,1473428.10013000000,7613744.88031000000
9367,1514098.95728000000,7616771.00745000000
9368,1517135.72325000000,7617003.55883000000
9369,1520168.57773000000,7616264.80677000000
9370,1475303.60478000000,7618994.23000000000
9371,1519840.83449000000,7616629.78530000000
9372,1517100.82913000000,7615197.04674000000
9373,1497093.70138000000,7595107.55472000000
9374,1524638.69660000000,7586455.36149000000
9375,1525869.17218000000,7584296.09041000000
9376,1526154.83941000000,7583703.62405000000
9377,1526463.58527000000,7583111.29293000000
9378,1527144.73052000000,7558610.58613000000
9379,1527414.24094000000,7547218.62832000000
9380,1527817.44770000000,7540899.78422000000
9381,1527526.05075000000,7547147.66228000000
9382,1503912.61482000000,7605973.17303000000
9383,1527347.70790000000,7549756.75591000000
9384,1497606.85064000000,7598379.87052000000
9385,1497678.83190000000,7598349.91014000000
9386,1499741.15095000000,7601355.08505000000
9387,1499775.94735000000,7600378.80278000000
9388,1499764.82585000000,7597502.79608000000
9389,1495655.48919000000,7588955.52690000000
9390,1495760.61109000000,7588958.71429000000
9391,1500329.85647000000,7601770.15190000000
9392,1501395.63645000000,7603178.13562000000
9393,1499872.98894000000,7597529.69524000000
9394,1501760.79326000000,7594685.02080000000
9395,1501746.71474000000,7594845.78250000000
9396,1502800.68694000000,7593960.83077000000
9397,1502923.25689000000,7594032.08013000000
9398,1504567.34688000000,7591269.50971000000
9399,1504689.93664000000,7591389.60228000000
9400,1506385.15942000000,7589765.43117000000
9401,1506544.81495000000,7589966.60380000000
9402,1501637.66364000000,7613342.48648000000
9403,1501612.16112000000,7613214.31365000000
9404,1498038.45450000000,7625470.76791000000
9405,1497943.36418000000,7625418.47576000000
9406,1496355.59850000000,7627879.42278000000
9407,1496431.03708000000,7627889.71752000000
9408,1525695.06797000000,7584668.29543000000
9409,1495633.45097000000,7585720.65865000000
9410,1500126.41953000000,7413715.86643000000
9411,1513720.41678000000,7568447.64428000000
9412,1497517.77285000000,7417582.84037000000
9413,1497538.66974000000,7420154.96188000000
9414,1497451.45978000000,7422869.32532000000
9415,1511327.80884000000,7614552.37079000000
9416,1495751.67839000000,7585693.12227000000
9417,1495620.48008000000,7583138.44675000000
9418,1495738.65033000000,7583120.53516000000
9419,1522636.46851000000,7583085.60918000000
9420,1527906.52515000000,7580035.74202000000
9421,1527990.00615000000,7580056.12643000000
9422,1527156.65877000000,7566771.42923000000
9423,1527280.06715000000,7566752.25722000000
9424,1527069.88093000000,7560516.04646000000
9425,1527193.32114000000,7560508.81105000000
9426,1527116.42911000000,7557329.21336000000
9427,1527231.82179000000,7557329.88846000000
9428,1527426.93061000000,7548452.15013000000
9429,1527319.58597000000,7548443.56495000000
9430,1526618.79867000000,7537401.52357000000
9431,1526726.81848000000,7536697.02872000000
9432,1495981.43053000000,7578514.69555000000
9433,1496104.37686000000,7578556.48800000000
9434,1495641.43817000000,7579585.57952000000
9436,1513369.89477000000,7552191.15330000000
9437,1513448.23666000000,7552265.27726000000
9438,1514802.85900000000,7549125.33597000000
9439,1514180.52381000000,7550634.89482000000
9440,1514886.51229000000,7549185.78559000000
9441,1516420.09018000000,7547661.02101000000
9442,1516368.15117000000,7547562.24517000000
9443,1516787.20818000000,7546625.93269000000
9444,1516882.14287000000,7546669.15932000000
9445,1516939.70261000000,7545965.56540000000
9446,1508852.05990000000,7560404.84502000000
9447,1516848.44069000000,7544576.54334000000
9448,1519104.98975000000,7538115.14935000000
9449,1516961.35174000000,7544597.76173000000
9450,1519186.83366000000,7538151.73393000000
9451,1519843.00374000000,7537078.95426000000
9452,1519947.88061000000,7537105.82629000000
9453,1521545.98220000000,7535170.73173000000
9454,1524338.94892000000,7532815.74732000000
9455,1527790.93987000000,7533651.33416000000
9456,1527864.69159000000,7533668.53328000000
9457,1521687.49171000000,7535282.91092000000
9458,1532392.18218000000,7516691.58335000000
9459,1532276.63548000000,7514938.60753000000
9460,1532375.56411000000,7514947.56762000000
9461,1532291.46587000000,7516707.76543000000
9462,1527130.86904000000,7554808.17544000000
9463,1527283.54471000000,7554818.05354000000
9464,1487864.50147000000,7438858.19000000000
9465,1482132.80090000000,7571314.75198000000
9466,1490152.47713000000,7587099.56029000000
9467,1500678.39154000000,7564761.19337000000
9468,1503722.89832000000,7608864.25349000000
9469,1510623.62960000000,7386036.97167000000
9470,1503698.49486000000,7607872.68436000000
9471,1492657.34978000000,7560718.40967000000
9472,1493486.29421000000,7438807.39442000000
9473,1529019.49478000000,7528808.22623000000
9474,1528948.90043000000,7528759.72836000000
9475,1529568.60145000000,7527306.38460000000
9476,1530480.63158000000,7525623.86638000000
9477,1529531.87232000000,7528996.44767000000
9478,1518695.36176000000,7602916.51500000000
9479,1520383.88944000000,7596452.80063000000
9480,1500453.25512000000,7614144.59461000000
9481,1500322.05199000000,7614127.90223000000
9482,1531695.56039000000,7446069.08356000000
9483,1530039.59660000000,7443684.98742000000
9484,1530814.55630000000,7443670.13377000000
9485,1532058.89159000000,7444038.61525000000
9486,1511451.46202000000,7421505.18842000000
9487,1509449.97195000000,7421488.04042000000
9488,1508095.26796000000,7421483.06393000000
9489,1514091.78577000000,7420196.12973000000
9490,1517375.80505000000,7420161.63265000000
9491,1513367.47124000000,7419047.18923000000
9492,1514936.44289000000,7420185.35362000000
9493,1514660.21463000000,7422142.13608000000
9494,1515036.34024000000,7419137.95905000000
9495,1502827.00723000000,7423927.95542000000
9496,1502791.34814000000,7421460.33057000000
9497,1501658.80463000000,7417574.10602000000
9498,1501629.53022000000,7416217.27504000000
9499,1502629.32609000000,7413658.34212000000
9500,1493152.03709000000,7658756.00842000000
9512,1511409.47121000000,7616080.29364000000
9535,1510530.42984000000,7614556.15346000000
9547,1510546.90493000000,7616074.69840000000
9548,1509446.00694000000,7615762.84267000000
9549,1509172.38449000000,7616134.50233000000
9550,1509053.27915000000,7614572.74587000000
9551,1508648.88046000000,7614282.12040000000
9552,1509747.17547000000,7614582.70138000000
9553,1514012.57618000000,7613712.06698000000
9554,1517085.73808000000,7613667.80745000000
9555,1511292.13199000000,7613019.23901000000
9556,1510540.44351000000,7613033.46666000000
9557,1509784.39806000000,7613038.60798000000
9558,1509003.30807000000,7613063.72387000000
9559,1517710.79201000000,7610564.30434000000
9560,1517049.04736000000,7612095.93414000000
9561,1513965.39057000000,7612198.72800000000
9562,1509369.17252000000,7612288.28705000000
9563,1508981.50386000000,7611544.33291000000
9564,1510477.65499000000,7611505.52925000000
9565,1508936.48268000000,7610013.08929000000
9566,1510476.79956000000,7609981.63512000000
9567,1511252.41402000000,7611492.75000000000
9568,1511212.64892000000,7609956.64536000000
9569,1513947.36661000000,7610680.27794000000
9570,1517027.01824000000,7611005.36820000000
9571,1512752.82610000000,7609931.81711000000
9572,1511612.97178000000,7609547.09507000000
9573,1508925.39100000000,7609267.93707000000
9574,1519292.31968000000,7598968.79834000000
9575,1518101.43948000000,7600614.20113000000
9576,1510759.33024000000,7604933.86205000000
9577,1510015.89286000000,7607376.44173000000
9578,1510821.70033000000,7607542.51660000000
9579,1509259.65137000000,7607033.20004000000
9580,1508493.51237000000,7607237.47040000000
9581,1508816.92754000000,7605484.39582000000
9582,1510417.02974000000,7605959.04107000000
9583,1507948.03160000000,7602867.62782000000
9584,1508441.88039000000,7605035.39766000000
9585,1501492.64513000000,7602679.62565000000
9586,1506676.39771000000,7601244.89371000000
9587,1507600.63202000000,7600861.89891000000
9588,1510695.86825000000,7602074.78060000000
9589,1517520.98991000000,7598811.44955000000
9590,1515614.95650000000,7598431.04381000000
9591,1509182.62162000000,7597569.19058000000
9592,1508258.58767000000,7596248.37345000000
9593,1494406.54823000000,7595063.16642000000
9594,1491580.13952000000,7593797.68725000000
9595,1486241.01925000000,7592413.87551000000
9596,1486343.11521000000,7597711.93656000000
9597,1485001.92725000000,7595494.10414000000
9598,1484370.01725000000,7597718.10929000000
9599,1478253.73528000000,7595998.85561000000
9600,1478447.85927000000,7593221.27310000000
9601,1478324.42880000000,7589937.29963000000
9602,1477029.94343000000,7591614.06747000000
9603,1484940.50281000000,7591175.56901000000
9604,1487710.99917000000,7590963.56382000000
9605,1492156.05957000000,7592417.34505000000
9606,1492848.08326000000,7589753.86599000000
9607,1494591.69685000000,7589732.75234000000
9608,1494557.02349000000,7587092.65506000000
9609,1495519.40889000000,7588497.27684000000
9610,1491987.51978000000,7587106.03706000000
9611,1491432.01351000000,7584476.13679000000
9612,1487612.94003000000,7588222.16250000000
9613,1488863.40360000000,7587117.74191000000
9614,1484927.59347000000,7588520.34832000000
9615,1479508.02358000000,7588607.19247000000
9616,1478128.12525000000,7584511.65687000000
9617,1477611.96380000000,7587180.23115000000
9618,1552193.02767000000,7437330.05304000000
9619,1475341.57929000000,7587213.85011000000
9620,1472931.99520000000,7584566.54665000000
9621,1484913.66656000000,7586036.40930000000
9622,1479618.83671000000,7585985.67714000000
9623,1487575.37026000000,7585849.55356000000
9624,1486350.33701000000,7584474.66523000000
9625,1475470.31246000000,7581897.10117000000
9626,1477420.29024000000,7579203.51895000000
9627,1479561.66292000000,7583080.81754000000
9628,1484901.52581000000,7583267.01119000000
9629,1484859.81639000000,7580640.20095000000
9630,1487549.33796000000,7583103.50611000000
9631,1490202.33900000000,7583052.02166000000
9632,1491048.24026000000,7581790.17745000000
9633,1495494.30522000000,7582774.50991000000
9634,1493788.58259000000,7581834.91331000000
9635,1487543.68201000000,7580484.29060000000
9636,1486280.27939000000,7581819.12408000000
9637,1511920.23150000000,7565861.11648000000
9638,1513616.70059000000,7568572.09832000000
9639,1506593.26740000000,7569326.27895000000
9640,1508165.50528000000,7571111.22058000000
9641,1504637.37928000000,7571103.77271000000
9642,1518405.19141000000,7565727.20820000000
9643,1515050.68573000000,7565726.10639000000
9644,1516012.30917000000,7563018.79279000000
9645,1498493.97303000000,7573838.39048000000
9646,1487496.34415000000,7577766.29705000000
9647,1486370.17756000000,7579190.46747000000
9648,1486717.03325000000,7576542.06557000000
9649,1490164.42223000000,7577816.64947000000
9650,1492041.56350000000,7576526.16708000000
9651,1479539.46734000000,7575197.17338000000
9652,1484771.52119000000,7574646.97505000000
9653,1515162.34144000000,7560506.38872000000
9654,1518346.85145000000,7554067.51060000000
9655,1522343.40773000000,7547184.56619000000
9656,1530715.46918000000,7532018.65761000000
9657,1529083.64136000000,7534638.85842000000
9658,1491604.33717000000,7573927.03302000000
9659,1484734.99202000000,7564048.97058000000
9660,1492688.48437000000,7565950.69951000000
9661,1484713.26077000000,7562377.18185000000
9662,1490025.45165000000,7562038.21855000000
9663,1495292.00169000000,7562310.89567000000
9664,1500638.69156000000,7562233.25647000000
9665,1505165.14810000000,7560578.81436000000
9666,1501490.17354000000,7565875.23795000000
9667,1513697.37243000000,7566100.32006000000
9668,1513832.94457000000,7565564.00630000000
9669,1502948.93390000000,7558991.75358000000
9670,1500593.98629000000,7557450.37547000000
9671,1509553.36626000000,7558394.00109000000
9672,1498478.46388000000,7555401.23480000000
9673,1496614.50766000000,7556954.17090000000
9674,1495264.23401000000,7556798.18905000000
9675,1490007.13002000000,7558079.07682000000
9676,1492855.21239000000,7555438.83946000000
9677,1500578.83665000000,7553849.71655000000
9678,1496632.47360000000,7553899.25071000000
9679,1498224.97258000000,7552126.50678000000
9680,1505813.32652000000,7552820.81776000000
9681,1507116.69081000000,7552196.89351000000
9682,1510806.79926000000,7551507.84905000000
9683,1510124.70871000000,7547393.20875000000
9684,1515782.19770000000,7539424.12172000000
9685,1533735.08656000000,7520559.83487000000
9686,1529529.33077000000,7523397.93281000000
9687,1525745.96174000000,7526813.66365000000
9688,1524086.44081000000,7523511.66269000000
9689,1527996.36792000000,7520588.33747000000
9690,1532412.88612000000,7500367.40993000000
9691,1533827.96302000000,7498226.61544000000
9692,1535633.06592000000,7498264.44169000000
9693,1532889.30112000000,7491084.47606000000
9694,1526496.08817000000,7489323.85464000000
9695,1521488.40936000000,7489325.10777000000
9696,1539427.34949000000,7487846.98112000000
9697,1531301.13622000000,7487621.84192000000
9698,1530341.29793000000,7482853.07750000000
9699,1522049.32891000000,7487653.53301000000
9700,1522261.00795000000,7482910.76352000000
9701,1528153.52963000000,7473928.99878000000
9702,1528109.63038000000,7494681.33286000000
9703,1536422.24670000000,7494535.47328000000
9704,1538795.67135000000,7494610.52753000000
9705,1514825.62529000000,7458639.72244000000
9706,1505539.25709000000,7461460.87995000000
9707,1520326.52843000000,7466552.68542000000
9708,1518999.70219000000,7465322.20087000000
9709,1525224.15782000000,7461951.83880000000
9710,1525662.72949000000,7451630.53266000000
9711,1528493.89770000000,7451618.16197000000
9712,1530962.71448000000,7455202.32951000000
9713,1532307.73530000000,7452440.95492000000
9714,1535180.79068000000,7453789.18617000000
9715,1548060.89476000000,7442380.57407000000
9716,1547945.61691000000,7439071.68390000000
9717,1546226.86611000000,7439083.83487000000
9718,1545095.73360000000,7442043.17917000000
9719,1543417.23541000000,7442046.92397000000
9720,1542336.95699000000,7441418.37603000000
9721,1540807.79237000000,7441031.95133000000
9722,1539888.60081000000,7442063.39428000000
9723,1537594.87127000000,7440850.98327000000
9724,1536756.28595000000,7439113.63326000000
9725,1538305.79420000000,7439119.68573000000
9726,1535193.93651000000,7442076.40555000000
9727,1535215.37749000000,7439128.27283000000
9728,1533630.12715000000,7442060.18831000000
9729,1533624.77843000000,7439098.44704000000
9730,1532858.20129000000,7441177.34881000000
9731,1540430.32629000000,7450466.46580000000
9732,1539559.15930000000,7451243.20397000000
9733,1541810.94152000000,7449173.69831000000
9734,1540486.90697000000,7448413.33300000000
9735,1541908.95984000000,7450458.00194000000
9736,1542047.35810000000,7450025.42892000000
9738,1538415.79354000000,7447616.85058000000
9739,1538407.54976000000,7446824.73087000000
9740,1542383.69582000000,7448795.81858000000
9741,1542375.27029000000,7446809.36447000000
9742,1527474.16416000000,7453997.76175000000
9743,1530110.90082000000,7453999.00313000000
9744,1531340.22778000000,7452407.29823000000
9745,1530494.14421000000,7450816.26109000000
9746,1530077.95766000000,7450032.54969000000
9747,1529705.57073000000,7450825.64979000000
9748,1535835.70825000000,7451086.92932000000
9749,1536836.16743000000,7449199.81510000000
9750,1536444.18850000000,7449213.20644000000
9751,1535630.74121000000,7449213.75836000000
9752,1534839.24038000000,7449214.79758000000
9753,1533280.01148000000,7449220.91770000000
9754,1530081.35877000000,7449231.99918000000
9755,1529291.47539000000,7450035.15665000000
9756,1535160.23784000000,7436173.27195000000
9757,1537219.69149000000,7448413.33859000000
9758,1536453.26989000000,7448422.86064000000
9759,1534836.77780000000,7448434.42912000000
9760,1535619.00479000000,7448422.99729000000
9761,1532446.87114000000,7448441.52580000000
9762,1537224.36231000000,7447605.14554000000
9763,1536443.99282000000,7447614.58742000000
9764,1535607.83036000000,7447623.67368000000
9765,1534834.47595000000,7447626.19700000000
9766,1534025.88011000000,7447639.44563000000
9767,1533325.38219000000,7447635.95606000000
9768,1532472.54818000000,7447619.50760000000
9769,1537627.60641000000,7448783.71800000000
9770,1536026.11983000000,7448789.66346000000
9771,1534454.40665000000,7448808.48068000000
9772,1533655.50622000000,7448812.23360000000
9773,1537612.19368000000,7448025.42794000000
9774,1536037.44364000000,7448037.23944000000
9775,1534448.76851000000,7448062.91746000000
9776,1533659.91551000000,7448049.69466000000
9777,1532888.09044000000,7448053.89930000000
9778,1530842.32263000000,7448428.01731000000
9779,1530491.71842000000,7448806.87816000000
9780,1530073.52165000000,7448441.52587000000
9781,1529697.33329000000,7448845.97005000000
9782,1528908.70022000000,7448830.48059000000
9783,1529290.33221000000,7448442.44598000000
9784,1531298.50765000000,7448059.64573000000
9785,1530488.01259000000,7448029.09772000000
9786,1530846.94319000000,7447629.21399000000
9787,1528904.96385000000,7448058.14898000000
9788,1528479.77504000000,7448440.48322000000
9789,1528525.06777000000,7450042.67112000000
9790,1527695.91795000000,7448450.55551000000
9791,1527316.70431000000,7448934.63730000000
9792,1537623.04889000000,7447211.88802000000
9793,1536041.65990000000,7447219.06699000000
9794,1536434.99662000000,7446846.39086000000
9795,1535611.83785000000,7446841.63648000000
9796,1534829.19969000000,7446853.39491000000
9797,1534443.91797000000,7447234.28915000000
9798,1534038.50638000000,7446856.99949000000
9799,1533319.01103000000,7446839.81261000000
9800,1532457.21532000000,7446847.86291000000
9801,1532063.73692000000,7447244.98773000000
9802,1531281.14713000000,7447248.60442000000
9803,1530490.40808000000,7447260.34595000000
9804,1530101.54978000000,7446858.70005000000
9805,1528898.57631000000,7447283.07840000000
9806,1527319.66052000000,7448016.22640000000
9807,1527712.00587000000,7447655.52884000000
9808,1527315.41579000000,7446906.46152000000
9809,1529256.83077000000,7446060.33852000000
9810,1528900.74870000000,7446428.89374000000
9811,1529692.13370000000,7446447.12203000000
9812,1528467.29158000000,7446059.97537000000
9813,1530839.73439000000,7446055.99818000000
9814,1533656.02305000000,7446452.27283000000
9815,1534440.09520000000,7446476.19970000000
9816,1534825.71452000000,7446054.57658000000
9817,1536032.17221000000,7446447.19210000000
9818,1535608.24981000000,7446042.78436000000
9819,1536423.30571000000,7446047.49154000000
9820,1536940.54439000000,7446046.83533000000
9821,1539573.89705000000,7449562.57977000000
9822,1539207.44564000000,7448601.55989000000
9823,1539210.37250000000,7447171.88737000000
9824,1539197.44671000000,7445574.44191000000
9825,1537609.18422000000,7445635.27999000000
9826,1536031.04279000000,7445631.02469000000
9827,1534428.61938000000,7445640.28072000000
9828,1534826.28554000000,7445263.72486000000
9829,1534026.93735000000,7445256.58059000000
9830,1533654.71875000000,7445613.39353000000
9831,1533297.80216000000,7445274.81817000000
9832,1532869.48268000000,7445631.27382000000
9833,1531276.64242000000,7445633.29500000000
9834,1530477.54029000000,7445583.84361000000
9835,1531671.38680000000,7445265.42150000000
9836,1530471.72584000000,7444815.73510000000
9837,1531265.38996000000,7444883.20617000000
9838,1528897.14535000000,7445651.11611000000
9839,1529302.04407000000,7444485.19732000000
9840,1531709.56668000000,7444480.43431000000
9841,1532054.91413000000,7444886.25824000000
9842,1532862.48069000000,7444890.92382000000
9843,1533280.00970000000,7444467.09011000000
9844,1534839.21022000000,7444464.87098000000
9845,1536014.84744000000,7444830.62336000000
9846,1536817.36979000000,7444466.02080000000
9847,1537608.40160000000,7444900.87156000000
9848,1539211.52075000000,7444860.27069000000
9849,1529282.38417000000,7443681.53071000000
9850,1531264.67007000000,7443925.65214000000
9851,1532871.89515000000,7444025.26031000000
9852,1537589.03428000000,7443655.07041000000
9853,1539190.14367000000,7443642.51882000000
9854,1531268.74318000000,7443221.14257000000
9855,1528893.12868000000,7443277.78387000000
9856,1530089.57612000000,7442899.21681000000
9857,1529683.75600000000,7443284.81428000000
9858,1529260.34348000000,7442899.31562000000
9859,1532038.34360000000,7443122.10422000000
9860,1531634.46330000000,7443686.65348000000
9861,1531585.34742000000,7442886.13099000000
9862,1532846.39513000000,7443326.58539000000
9863,1532369.38831000000,7442080.93634000000
9864,1553098.04256000000,7434520.34166000000
9865,1550345.75545000000,7437005.12195000000
9866,1549369.17048000000,7439062.39214000000
9867,1549547.58980000000,7436134.08567000000
9868,1547944.98719000000,7436121.08037000000
9869,1543939.76712000000,7437751.41690000000
9870,1539936.34028000000,7439106.15031000000
9871,1539907.62195000000,7436120.70562000000
9872,1538357.78665000000,7436136.15321000000
9873,1536738.53551000000,7436148.34311000000
9874,1534433.18436000000,7437696.58280000000
9875,1532439.85682000000,7439133.58361000000
9876,1532444.16062000000,7436169.47788000000
9877,1531617.75354000000,7439124.83250000000
9878,1531597.03669000000,7436177.94579000000
9879,1530751.91073000000,7436177.95693000000
9880,1550991.37751000000,7436101.63653000000
9881,1549441.61505000000,7433112.80725000000
9882,1547899.63119000000,7433206.68977000000
9883,1546306.96017000000,7433197.51654000000
9884,1543986.39382000000,7434699.77707000000
9885,1542307.09524000000,7435128.58380000000
9886,1542320.01618000000,7433848.68234000000
9887,1533616.88792000000,7433201.42132000000
9888,1532409.39991000000,7433220.15233000000
9889,1531561.48890000000,7433240.92470000000
9890,1541518.21567000000,7433182.65811000000
9891,1535209.44523000000,7433210.60901000000
9892,1536760.45798000000,7433203.34184000000
9893,1537542.52491000000,7432684.98686000000
9894,1539143.22402000000,7432616.75965000000
9895,1545571.53642000000,7431549.19073000000
9896,1537539.16732000000,7431347.20258000000
9897,1539140.24178000000,7431391.41739000000
9898,1541245.68564000000,7431407.33072000000
9899,1542334.85268000000,7432094.17319000000
9900,1546726.19209000000,7431658.27449000000
9901,1553187.79330000000,7430832.57939000000
9902,1554286.80147000000,7431166.22490000000
9903,1530794.78680000000,7428558.79852000000
9904,1531539.35707000000,7428565.52265000000
9905,1532342.72505000000,7428585.05726000000
9906,1533547.95921000000,7428547.37289000000
9907,1535080.13664000000,7428585.94379000000
9908,1542117.31024000000,7428537.23073000000
9909,1548378.39302000000,7428526.49958000000
9910,1541299.16889000000,7428517.64954000000
9911,1539885.71547000000,7428539.27345000000
9912,1551960.79394000000,7428003.75252000000
9913,1538075.05066000000,7423880.37773000000
9914,1536594.80468000000,7423871.84869000000
9915,1533530.26859000000,7423916.61038000000
9916,1553074.39431000000,7423003.62356000000
9917,1550463.58392000000,7422619.37724000000
9918,1539875.84084000000,7419220.27977000000
9919,1538156.54743000000,7419225.50998000000
9920,1536679.62974000000,7419245.39348000000
9921,1535041.51165000000,7419242.78383000000
9922,1533502.47791000000,7419256.69383000000
9923,1551591.17432000000,7419160.79814000000
9924,1550432.07070000000,7420342.76185000000
9925,1549047.58597000000,7419198.37753000000
9926,1546990.56780000000,7419199.26002000000
9927,1545370.98727000000,7419181.83591000000
9928,1543269.16682000000,7419198.13099000000
9929,1531958.52882000000,7420354.26396000000
9930,1531160.78361000000,7422614.35968000000
9931,1531592.74844000000,7423881.61232000000
9932,1529578.39880000000,7422782.43168000000
9933,1538169.01566000000,7414586.96545000000
9934,1553050.06701000000,7416177.98856000000
9935,1545983.44676000000,7412935.34570000000
9936,1542168.53544000000,7412879.33797000000
9937,1540644.11720000000,7411405.80343000000
9938,1531543.65742000000,7414645.87642000000
