parcel_id,redev_friction
16452,100
16415,100
16525,100
16760,100
16776,100
16793,100
16845,100
16854,100
16964,100
17360,100
17929,100
18037,100
20302,100
20442,100
21237,100
21182,100
19325,100
19935,100
19910,100
19750,100
19656,100
19800,100
19864,100
19614,100
19459,100
75114,100
75115,100
75042,100
75085,100
75212,100
76377,100
76415,100
76432,100
76436,100
76908,100
72868,100
76448,100
76508,100
76528,100
76531,100
76549,100
76563,100
76606,100
82905,100
82882,100
76954,100
72934,100
73447,100
74345,100
74347,100
73228,100
73287,100
73353,100
73548,100
73735,100
73929,100
74283,100
74277,100
74045,100
74113,100
74162,100
74378,100
74434,100
74405,100
75534,100
75606,100
75885,100
75936,100
76000,100
75278,100
82295,100
75630,100
82488,100
77883,100
77906,100
77788,100
77800,100
77962,100
73367,100
78063,100
78073,100
73401,100
78280,100
78172,100
78186,100
75265,100
79348,100
80455,100
78812,100
79354,100
80008,100
80012,100
80399,100
80481,100
80637,100
77384,100
78744,100
78163,100
77692,100
78533,100
80078,100
80260,100
80299,100
78654,100
78679,100
79080,100
79150,100
79176,100
78800,100
79441,100
18321,100
84850,100
85341,100
84895,100
84929,100
14051,100
14531,100
18830,100
15072,100
20694,100
14626,100
73239,100
73264,100
21065,100
21145,100
21152,100
20533,100
78379,100
78349,100
78348,100
78421,100
78488,100
78461,100
78519,100
77405,100
77038,100
77071,100
77107,100
77172,100
77175,100
77193,100
78392,100
18368,100
20611,100
15423,100
73225,100
14036,100
21448,100
14880,100
12142,100
11994,100
12009,100
18797,100
18564,100
18326,100
18530,100
18592,100
18648,100
18657,100
18925,100
19112,100
19119,100
18967,100
19186,100
19208,100
19301,100
19005,100
19012,100
19059,100
19631,100
19232,100
74862,100
74874,100
74882,100
74717,100
74555,100
74952,100
74954,100
74968,100
74609,100
74621,100
74678,100
74708,100
76656,100
76304,100
76769,100
76263,100
76268,100
76080,100
76221,100
74289,100
82424,100
75898,100
14505,100
14398,100
14406,100
14168,100
15336,100
15355,100
15258,100
14954,100
3012,100
2988,100
14768,100
14790,100
14859,100
15108,100
2998,100
3011,100
15210,100
13275,100
73894,100
73913,100
3256,100
3260,100
11736,100
11796,100
3138,100
11601,100
12745,100
12220,100
11873,100
11874,100
12121,100
12125,100
12188,100
651,100
15526,100
12710,100
12239,100
12223,100
12172,100
12186,100
12149,100
15415,100
12213,100
16666,100
16284,100
16719,100
16243,100
16245,100
12911,100
13074,100
13128,100
13197,100
13210,100
12832,100
13972,100
13977,100
12688,100
13238,100
13257,100
15646,100
17613,100
15998,100
16092,100
18552,100
15807,100
15597,100
15878,100
15987,100
15795,100
17711,100
17724,100
17826,100
17877,100
18262,100
18265,100
18244,100
19434,100
18298,100
18228,100
16622,100
16389,100
16578,100
16526,100
17431,100
17433,100
16764,100
16805,100
16832,100
16835,100
16992,100
16996,100
16997,100
17008,100
17016,100
17022,100
17947,100
20307,100
20312,100
20454,100
20001,100
20284,100
18922,100
19973,100
75118,100
75105,100
75098,100
83120,100
19901,100
20159,100
19702,100
19848,100
19592,100
19593,100
82888,100
72671,100
72803,100
72790,100
75210,100
76405,100
76369,100
76948,100
76462,100
76454,100
76603,100
72973,100
83020,100
83108,100
77024,100
82938,100
82944,100
76833,100
76957,100
76966,100
76973,100
82990,100
83179,100
82850,100
83063,100
83074,100
73449,100
73455,100
73492,100
74015,100
74017,100
74217,100
74114,100
74140,100
74462,100
74417,100
75600,100
75930,100
75962,100
76012,100
75676,100
82526,100
75853,100
82253,100
75631,100
75844,100
82478,100
77804,100
77938,100
78126,100
78131,100
78850,100
80407,100
80418,100
80421,100
78956,100
79286,100
79264,100
79288,100
79305,100
79943,100
79934,100
78952,100
75616,100
80495,100
77320,100
77363,100
77623,100
78743,100
78751,100
77549,100
78545,100
77813,100
79704,100
79717,100
80077,100
80127,100
80207,100
79930,100
79483,100
78661,100
78723,100
78729,100
78641,100
78586,100
78607,100
79058,100
79127,100
79159,100
79187,100
79208,100
78798,100
84905,100
84816,100
84784,100
76664,100
12949,100
14730,100
21010,100
14591,100
15300,100
20595,100
20855,100
20487,100
20998,100
21213,100
73278,100
73257,100
21008,100
20515,100
78358,100
78418,100
78460,100
78475,100
77409,100
77517,100
77448,100
77420,100
77231,100
77082,100
77108,100
79389,100
20646,100
20651,100
3316,100
20248,100
20593,100
20626,100
20749,100
14369,100
2977,100
2984,100
15491,100
14901,100
12144,100
12701,100
11931,100
11973,100
19194,100
18533,100
18646,100
17120,100
17318,100
19203,100
12143,100
19152,100
19291,100
18981,100
19262,100
19622,100
74803,100
74824,100
74932,100
74530,100
74541,100
74596,100
76204,100
75223,100
75225,100
75318,100
75557,100
82366,100
82302,100
82405,100
82433,100
82317,100
80921,100
80523,100
80549,100
80909,100
15082,100
14434,100
14427,100
14138,100
14158,100
14302,100
15173,100
15127,100
14899,100
14987,100
14936,100
15025,100
11744,100
11758,100
3134,100
11589,100
11639,100
15522,100
12713,100
12066,100
12084,100
12243,100
12031,100
16282,100
16324,100
12789,100
12992,100
13004,100
13006,100
13036,100
13039,100
13058,100
13060,100
13087,100
13088,100
13123,100
12831,100
12656,100
13976,100
13266,100
16005,100
15766,100
18551,100
15901,100
15808,100
15672,100
15829,100
15587,100
17616,100
16160,100
16169,100
17660,100
17737,100
17730,100
17921,100
17591,100
19099,100
18035,100
18127,100
16511,100
17584,100
16456,100
16482,100
17419,100
16848,100
16951,100
17246,100
17202,100
18043,100
18077,100
20299,100
20040,100
20446,100
20232,100
21141,100
20883,100
20886,100
20338,100
19975,100
20094,100
20095,100
20128,100
20149,100
19665,100
80425,100
19530,100
82881,100
18912,100
20861,100
20063,100
20089,100
75121,100
75111,100
83127,100
74985,100
75150,100
72601,100
73296,100
76921,100
76924,100
76451,100
76522,100
76552,100
82969,100
83009,100
76825,100
76953,100
76955,100
76993,100
83177,100
83159,100
73381,100
74224,100
73579,100
73872,100
73926,100
73839,100
73854,100
74074,100
74080,100
74093,100
74094,100
74146,100
74175,100
74409,100
75424,100
75387,100
75277,100
75293,100
75662,100
82227,100
82246,100
82261,100
75645,100
77780,100
78048,100
73407,100
78758,100
78760,100
73982,100
78178,100
74010,100
80457,100
82124,100
80423,100
79338,100
78838,100
79045,100
79328,100
78814,100
78828,100
75271,100
75618,100
80861,100
80700,100
77315,100
77368,100
77620,100
78200,100
77764,100
77719,100
78532,100
78535,100
78559,100
80586,100
80123,100
80133,100
80135,100
80199,100
80200,100
79719,100
79731,100
80632,100
78738,100
78655,100
78590,100
79135,100
79154,100
79590,100
84910,100
84845,100
84811,100
15622,100
15323,100
14666,100
15444,100
14683,100
14702,100
14703,100
18832,100
20842,100
73245,100
21361,100
77285,100
78515,100
77463,100
77513,100
78374,100
79547,100
77035,100
77079,100
77221,100
84917,100
85295,100
20743,100
21056,100
20909,100
12953,100
14886,100
14890,100
85398,100
75351,100
14473,100
11965,100
18565,100
19193,100
18473,100
18591,100
18786,100
18441,100
18924,100
18663,100
16695,100
17089,100
17140,100
17329,100
19117,100
18959,100
18761,100
19146,100
19275,100
74841,100
74892,100
74971,100
74663,100
74503,100
76615,100
76704,100
76705,100
76633,100
76852,100
76860,100
76092,100
76132,100
74307,100
75230,100
75238,100
74388,100
75332,100
75560,100
74467,100
82361,100
82700,100
80918,100
80928,100
80937,100
80942,100
14567,100
14543,100
14318,100
14493,100
14292,100
15494,100
15204,100
15207,100
15254,100
15062,100
3004,100
3147,100
14960,100
16509,100
11738,100
11760,100
11771,100
3278,100
11658,100
12260,100
12117,100
12196,100
12072,100
16715,100
16220,100
16231,100
16315,100
12783,100
12794,100
12883,100
12916,100
13183,100
13184,100
12669,100
12674,100
15647,100
16121,100
15136,100
16037,100
17375,100
15822,100
15988,100
18995,100
17437,100
17451,100
17605,100
17777,100
17812,100
18258,100
18026,100
19482,100
18305,100
18124,100
18223,100
17528,100
16355,100
16385,100
17424,100
17435,100
16748,100
16944,100
17989,100
17192,100
20332,100
20397,100
20403,100
20425,100
20346,100
20182,100
19832,100
20102,100
20130,100
19918,100
19921,100
19753,100
19368,100
19636,100
19896,100
19781,100
19881,100
19398,100
19545,100
19573,100
82974,100
75080,100
75008,100
76937,100
72907,100
76465,100
76476,100
76534,100
76545,100
72998,100
83112,100
83142,100
82987,100
76987,100
73655,100
73444,100
73465,100
73683,100
73724,100
73378,100
74213,100
74331,100
73870,100
73862,100
73956,100
74039,100
74100,100
74169,100
74433,100
75714,100
75544,100
75602,100
75736,100
75964,100
75570,100
75860,100
82508,100
77799,100
77927,100
78023,100
78034,100
78046,100
77997,100
78764,100
73989,100
78321,100
78857,100
78945,100
79033,100
79958,100
79317,100
80847,100
80849,100
80491,100
79993,100
80678,100
77607,100
77625,100
77644,100
78754,100
77577,100
77595,100
77582,100
77655,100
77670,100
80584,100
80034,100
80067,100
80157,100
80210,100
80245,100
80303,100
80310,100
80357,100
80363,100
79912,100
80622,100
79518,100
78899,100
79059,100
79113,100
79209,100
79572,100
79575,100
84785,100
84781,100
85383,100
84927,100
84870,100
73265,100
14704,100
20620,100
14723,100
20682,100
20822,100
14573,100
14268,100
21323,100
21036,100
21038,100
73312,100
78466,100
78516,100
77479,100
77449,100
78411,100
78420,100
77403,100
77044,100
77248,100
77096,100
77106,100
77196,100
79368,100
14254,100
15918,100
75505,100
75506,100
17301,100
14812,100
78256,100
76455,100
11548,100
11996,100
11949,100
11964,100
11977,100
18471,100
18472,100
18426,100
18500,100
18532,100
18722,100
17170,100
17285,100
17312,100
19109,100
18960,100
19096,100
19020,100
18979,100
19263,100
74838,100
74883,100
74889,100
74763,100
74548,100
74948,100
74668,100
76269,100
76146,100
76164,100
76206,100
75232,100
75343,100
75561,100
74470,100
74298,100
82339,100
82698,100
82703,100
82707,100
75873,100
80551,100
14439,100
14477,100
14163,100
3088,100
14747,100
15191,100
14819,100
14868,100
14882,100
14942,100
73907,100
3252,100
11735,100
11745,100
11793,100
3320,100
3303,100
3343,100
3218,100
11591,100
3283,100
3279,100
11646,100
11651,100
11879,100
12266,100
12215,100
11851,100
16286,100
16178,100
12787,100
12929,100
12914,100
13028,100
13029,100
13093,100
13131,100
13134,100
13186,100
13219,100
13221,100
12638,100
12654,100
15555,100
15160,100
17609,100
16145,100
17384,100
15579,100
17387,100
15681,100
15702,100
15456,100
15667,100
16150,100
18915,100
15975,100
18404,100
17648,100
18868,100
17492,100
18177,100
18090,100
18195,100
18130,100
18278,100
17485,100
16470,100
16621,100
16556,100
16387,100
16448,100
16555,100
16583,100
16430,100
16839,100
17235,100
17253,100
17364,100
17940,100
19998,100
20409,100
20882,100
20915,100
19327,100
19966,100
20180,100
20120,100
19831,100
20173,100
20082,100
19488,100
19487,100
19646,100
19897,100
19779,100
19872,100
19451,100
19458,100
74459,100
76067,100
76068,100
76033,100
74982,100
76324,100
76395,100
76376,100
76417,100
76518,100
76588,100
76607,100
82960,100
82920,100
83100,100
83133,100
73323,100
76832,100
76839,100
76980,100
76981,100
83186,100
83171,100
74447,100
83156,100
83068,100
72895,100
73508,100
74335,100
73380,100
73877,100
73922,100
73525,100
73565,100
73569,100
73570,100
73809,100
73950,100
73974,100
74280,100
74092,100
75465,100
75499,100
75417,100
75781,100
75983,100
75996,100
75582,100
75285,100
75298,100
75309,100
82221,100
82232,100
75641,100
82269,100
75847,100
82470,100
82472,100
77856,100
77778,100
77781,100
78043,100
78054,100
78072,100
77979,100
78757,100
78294,100
78210,100
78211,100
78223,100
74008,100
78931,100
78832,100
79002,100
80016,100
80634,100
80644,100
77626,100
77592,100
78555,100
80321,100
80301,100
80368,100
78967,100
79742,100
80597,100
80621,100
80629,100
79456,100
79397,100
78673,100
78734,100
78648,100
78610,100
78615,100
78912,100
79046,100
79066,100
78809,100
78696,100
85384,100
85378,100
85391,100
84869,100
85318,100
14576,100
73212,100
14614,100
14217,100
14412,100
14637,100
14210,100
14676,100
14738,100
18902,100
15630,100
20633,100
18910,100
20645,100
21059,100
21062,100
21009,100
77312,100
78346,100
78408,100
78485,100
78505,100
77469,100
77465,100
77051,100
77095,100
77178,100
79362,100
16763,100
20804,100
21352,100
14974,100
83109,100
18734,100
17102,100
12707,100
18362,100
18465,100
18468,100
18741,100
18430,100
17321,100
17334,100
17187,100
17188,100
19246,100
18962,100
18881,100
19123,100
19137,100
19093,100
19162,100
19054,100
19265,100
19349,100
74815,100
74767,100
74805,100
74857,100
74547,100
74556,100
76665,100
76650,100
76691,100
76867,100
76882,100
76719,100
76723,100
76084,100
76088,100
76158,100
74310,100
74312,100
75527,100
74285,100
82365,100
75904,100
75877,100
82450,100
80500,100
80574,100
80885,100
14547,100
14498,100
14490,100
14275,100
14279,100
14952,100
14753,100
14794,100
14818,100
14902,100
73886,100
73903,100
13007,100
13041,100
11714,100
3242,100
11500,100
11502,100
11883,100
12109,100
12192,100
15519,100
12726,100
11846,100
16650,100
16672,100
16274,100
12917,100
12957,100
13098,100
12803,100
12837,100
12670,100
12671,100
13254,100
15653,100
15849,100
15225,100
15237,100
15687,100
15540,100
15588,100
15824,100
15731,100
16055,100
17636,100
74107,100
16136,100
15288,100
18403,100
17661,100
17716,100
17792,100
17496,100
18183,100
18085,100
18211,100
18302,100
18014,100
17551,100
17554,100
16480,100
16500,100
16548,100
16588,100
16591,100
16611,100
16420,100
16435,100
16812,100
16827,100
16846,100
16927,100
16945,100
16967,100
16994,100
17955,100
20311,100
20028,100
20233,100
20276,100
19684,100
20110,100
20208,100
20210,100
20064,100
19698,100
19709,100
19654,100
19670,100
19721,100
19644,100
19650,100
19548,100
19602,100
76076,100
76031,100
75006,100
75026,100
75132,100
75147,100
76349,100
75206,100
76406,100
76886,100
76912,100
76914,100
72881,100
76446,100
76578,100
76580,100
83047,100
77000,100
82870,100
83082,100
73133,100
73502,100
73489,100
73498,100
73692,100
73697,100
73717,100
73616,100
73597,100
73924,100
73961,100
74050,100
74103,100
74165,100
74454,100
74412,100
75702,100
75488,100
75743,100
75415,100
75912,100
75957,100
76010,100
75584,100
82203,100
82507,100
77836,100
77808,100
77950,100
77936,100
78108,100
78112,100
78314,100
78180,100
78336,100
80420,100
78961,100
80435,100
79319,100
80860,100
80487,100
77333,100
77373,100
78572,100
77325,100
77574,100
77581,100
77715,100
79716,100
79965,100
80053,100
80024,100
80128,100
80167,100
80234,100
80277,100
80353,100
80362,100
79740,100
79468,100
78660,100
78889,100
79063,100
79160,100
84915,100
14582,100
15337,100
15437,100
20801,100
21298,100
20922,100
21232,100
73232,100
73274,100
21049,100
20985,100
20999,100
21147,100
20532,100
20545,100
77423,100
78409,100
78369,100
78381,100
77027,100
77034,100
77303,100
77049,100
77057,100
77258,100
77088,100
77130,100
77210,100
77213,100
14374,100
20712,100
14855,100
15386,100
20600,100
20596,100
74760,100
3181,100
15213,100
15873,100
79439,100
18796,100
18527,100
18380,100
18332,100
17113,100
17126,100
17144,100
17263,100
17315,100
19179,100
19075,100
74879,100
74933,100
74733,100
74753,100
74524,100
74941,100
74592,100
74606,100
74642,100
74676,100
76620,100
76695,100
76085,100
76089,100
76094,100
74389,100
75330,100
75338,100
75522,100
75526,100
74297,100
82417,100
82699,100
82412,100
80952,100
80511,100
80887,100
20748,100
14392,100
14425,100
14518,100
14133,100
14278,100
15248,100
15186,100
14935,100
11494,100
73904,100
11621,100
11682,100
12202,100
3309,100
11719,100
3287,100
12203,100
12076,100
12163,100
11834,100
16663,100
16728,100
16335,100
12918,100
13021,100
13044,100
13046,100
13052,100
13065,100
12635,100
13262,100
15325,100
15187,100
15854,100
15997,100
15546,100
15557,100
16103,100
15963,100
15306,100
15286,100
17654,100
17667,100
17697,100
17683,100
17874,100
17443,100
17922,100
17896,100
17848,100
18178,100
18241,100
18247,100
18153,100
17558,100
17402,100
16365,100
16601,100
16586,100
16530,100
16757,100
16792,100
16814,100
16932,100
16970,100
16974,100
16999,100
17006,100
17036,100
17055,100
17242,100
17222,100
17991,100
18059,100
18078,100
20032,100
19984,100
20407,100
20118,100
20115,100
19833,100
19945,100
20071,100
20084,100
19912,100
19409,100
19861,100
19549,100
19599,100
83032,100
75057,100
75031,100
75041,100
76339,100
75146,100
75203,100
76379,100
76381,100
76887,100
76936,100
76498,100
76551,100
83014,100
77022,100
82930,100
82933,100
82856,100
83161,100
73457,100
73511,100
73637,100
73577,100
73604,100
73788,100
73931,100
73954,100
74147,100
74170,100
74180,100
74267,100
74463,100
74370,100
74428,100
75411,100
75783,100
75788,100
75937,100
75994,100
76013,100
75273,100
75311,100
82240,100
82146,100
82499,100
77837,100
77851,100
78012,100
78775,100
78784,100
78291,100
78290,100
78175,100
78941,100
79345,100
78885,100
78833,100
79294,100
79304,100
80449,100
80648,100
77336,100
77352,100
77603,100
77646,100
78749,100
77676,100
79761,100
80075,100
80098,100
80120,100
80382,100
78596,100
78685,100
78917,100
79081,100
79186,100
79579,100
79580,100
78708,100
15551,100
14718,100
18800,100
15573,100
15089,100
15445,100
14240,100
15390,100
15391,100
15440,100
20907,100
20483,100
21305,100
73216,100
21029,100
21109,100
21392,100
21289,100
78502,100
78465,100
78468,100
77528,100
77529,100
77539,100
78380,100
78629,100
77234,100
77241,100
77129,100
79390,100
20711,100
20689,100
20695,100
21288,100
84859,100
17176,100
11957,100
12601,100
18738,100
18689,100
18848,100
18612,100
18330,100
18408,100
18420,100
18394,100
16703,100
17094,100
17118,100
17157,100
17338,100
17275,100
17298,100
19209,100
19053,100
74776,100
74770,100
74801,100
74837,100
74896,100
74724,100
74740,100
74525,100
74540,100
74590,100
74691,100
74498,100
76653,100
76671,100
76680,100
76858,100
76743,100
76259,100
76090,100
76095,100
76127,100
76197,100
76225,100
75231,100
82354,100
80961,100
80948,100
82458,100
80947,100
80498,100
80564,100
80536,100
80886,100
75062,100
75106,100
74980,100
76338,100
76355,100
76387,100
21430,100
75084,100
76038,100
76043,100
76044,100
76054,100
76391,100
76923,100
76475,100
76495,100
76536,100
76542,100
82895,100
82945,100
76970,100
76990,100
83092,100
73680,100
73363,100
73418,100
73439,100
73463,100
73473,100
73501,100
74350,100
73693,100
73615,100
73586,100
73734,100
74034,100
74102,100
74120,100
74133,100
74452,100
75539,100
75543,100
75586,100
75785,100
75799,100
75911,100
75970,100
75636,100
82144,100
82532,100
77853,100
77866,100
77991,100
78791,100
78286,100
78312,100
78334,100
79234,100
79235,100
80217,100
79254,100
78877,100
80452,100
80494,100
79980,100
79982,100
77350,100
78746,100
78158,100
77671,100
77691,100
77697,100
79750,100
79756,100
79961,100
80187,100
80204,100
80256,100
80276,100
80604,100
80609,100
79501,100
78689,100
78796,100
79675,100
79426,100
18318,100
85296,100
84874,100
84819,100
85338,100
84788,100
84809,100
14157,100
14388,100
14785,100
14776,100
14896,100
14905,100
15018,100
15075,100
73909,100
11677,100
3350,100
11632,100
12262,100
12049,100
12067,100
12244,100
12209,100
16735,100
16194,100
16216,100
12790,100
12863,100
12877,100
12991,100
13083,100
13181,100
12648,100
15330,100
15772,100
15785,100
16120,100
16001,100
16095,100
15889,100
15813,100
15679,100
15683,100
15879,100
18351,100
15661,100
15965,100
15972,100
17855,100
17791,100
17799,100
17893,100
17831,100
18028,100
18245,100
16635,100
16384,100
16438,100
16422,100
17427,100
16804,100
16869,100
16900,100
16915,100
17060,100
17074,100
17231,100
17352,100
17974,100
18048,100
20027,100
20450,100
20238,100
14973,100
2999,100
20280,100
19804,100
20195,100
19403,100
19840,100
19940,100
20076,100
20127,100
20136,100
19911,100
19914,100
19915,100
19416,100
19733,100
19725,100
19381,100
19777,100
19442,100
19506,100
19541,100
19550,100
20553,100
15399,100
18801,100
15618,100
14379,100
20521,100
14684,100
14174,100
20676,100
15347,100
21316,100
20820,100
20919,100
73260,100
21158,100
21381,100
78443,100
77462,100
77486,100
77492,100
77427,100
77238,100
77246,100
77277,100
77131,100
77112,100
77149,100
77162,100
14724,100
15397,100
78548,100
20601,100
18768,100
75555,100
78544,100
84890,100
11822,100
11928,100
11968,100
12008,100
18559,100
18518,100
18765,100
18667,100
16685,100
17142,100
19095,100
19214,100
19223,100
19283,100
19036,100
19302,100
19236,100
74790,100
74542,100
74557,100
74967,100
74505,100
76669,100
76757,100
76256,100
76087,100
76157,100
76170,100
76184,100
76190,100
74196,100
75317,100
75551,100
74474,100
75255,100
82343,100
82327,100
82371,100
82677,100
80951,100
80891,100
80908,100
14492,100
14562,100
14419,100
14361,100
14448,100
14708,100
14814,100
14791,100
14862,100
15020,100
15014,100
15056,100
15212,100
15481,100
3338,100
11759,100
3327,100
11761,100
11709,100
3239,100
11630,100
11877,100
12070,100
12254,100
12030,100
11863,100
16742,100
12760,100
12873,100
13179,100
12842,100
12694,100
15157,100
16071,100
16002,100
16141,100
15602,100
15148,100
15560,100
16020,100
15688,100
15794,100
17641,100
17665,100
17732,100
18992,100
17926,100
17891,100
17764,100
18031,100
18084,100
18157,100
19478,100
19479,100
18306,100
16629,100
16477,100
16445,100
16541,100
19678,100
20122,100
16516,100
16519,100
16836,100
16857,100
17986,100
20344,100
20721,100
19335,100
19337,100
19949,100
19740,100
19707,100
19367,100
19765,100
19805,100
19883,100
19505,100
19520,100
19587,100
19570,100
19605,100
76064,100
76017,100
76052,100
75029,100
76362,100
75209,100
76397,100
76385,100
72581,100
76408,100
76927,100
76459,100
76480,100
73103,100
83110,100
83050,100
76824,100
82840,100
76959,100
83175,100
83093,100
73624,100
73675,100
72869,100
73452,100
74023,100
73644,100
73780,100
74098,100
74236,100
74411,100
75705,100
75782,100
75959,100
75292,100
82230,100
82543,100
82280,100
82286,100
77845,100
77893,100
77796,100
77932,100
77945,100
78019,100
78104,100
77970,100
78853,100
78236,100
78948,100
75264,100
80427,100
79285,100
79291,100
79297,100
79241,100
79352,100
79996,100
80668,100
77580,100
78154,100
77586,100
77664,100
77686,100
77727,100
78542,100
79747,100
79760,100
80585,100
79970,100
80272,100
80285,100
80360,100
79735,100
78900,100
78903,100
79051,100
79126,100
79568,100
79584,100
83419,100
84909,100
85356,100
84875,100
14250,100
20550,100
14689,100
20570,100
15475,100
20581,100
15449,100
20713,100
21057,100
21000,100
77299,100
78439,100
77436,100
77413,100
77109,100
20530,100
15501,100
12838,100
78213,100
20698,100
17302,100
19346,100
77583,100
11980,100
12001,100
11963,100
12007,100
18358,100
18470,100
18692,100
18324,100
18427,100
18595,100
18438,100
18715,100
18664,100
16690,100
17123,100
17127,100
17163,100
19252,100
18971,100
19091,100
19030,100
19052,100
18975,100
74836,100
74587,100
74628,100
74699,100
76655,100
76659,100
76674,100
76275,100
76093,100
75350,100
74472,100
74295,100
82419,100
82418,100
82720,100
80502,100
14466,100
14579,100
15334,100
14300,100
3098,100
14838,100
14916,100
15497,100
15274,100
15109,100
15063,100
14956,100
14965,100
11792,100
3304,100
3137,100
3141,100
11490,100
11610,100
11641,100
11692,100
12264,100
12238,100
12177,100
12150,100
16716,100
16724,100
16318,100
12814,100
12971,100
13001,100
13102,100
13137,100
13138,100
13146,100
13151,100
13168,100
15784,100
18313,100
17374,100
18353,100
15660,100
15658,100
16052,100
16151,100
15967,100
16130,100
16170,100
15945,100
15953,100
17650,100
17653,100
17714,100
17725,100
17853,100
17822,100
17898,100
17900,100
17901,100
18176,100
18242,100
18106,100
17998,100
16504,100
16626,100
16623,100
16380,100
16421,100
16823,100
17032,100
17359,100
17198,100
17201,100
18080,100
20039,100
20388,100
20430,100
21139,100
21140,100
20273,100
20274,100
20189,100
20165,100
19925,100
19669,100
19817,100
19820,100
19377,100
19639,100
19887,100
19806,100
19445,100
19510,100
19527,100
19590,100
75110,100
75117,100
21459,100
76059,100
75060,100
75003,100
75004,100
75092,100
76342,100
75153,100
76353,100
72778,100
76469,100
76537,100
76539,100
82903,100
82915,100
74071,100
76975,100
76986,100
73440,100
74030,100
74343,100
73708,100
73740,100
74047,100
74051,100
74091,100
74178,100
74364,100
75431,100
75471,100
75541,100
75412,100
75796,100
82545,100
82496,100
77876,100
77965,100
77948,100
78003,100
78140,100
78761,100
78785,100
78790,100
73996,100
78262,100
78266,100
78866,100
80451,100
82127,100
79341,100
79268,100
80448,100
75268,100
75621,100
80685,100
77338,100
77370,100
77642,100
77708,100
77726,100
77816,100
80215,100
80043,100
80084,100
80166,100
80189,100
80302,100
80318,100
80359,100
80380,100
80351,100
79447,100
79494,100
78594,100
78599,100
78608,100
78611,100
79163,100
79178,100
79586,100
79588,100
78806,100
18320,100
85394,100
84827,100
85409,100
18907,100
15406,100
15314,100
15428,100
21071,100
20786,100
20482,100
20975,100
21297,100
21404,100
78524,100
77530,100
77522,100
78626,100
77439,100
77451,100
77391,100
77394,100
77065,100
77259,100
77118,100
77135,100
79387,100
20621,100
20386,100
80017,100
15609,100
15087,100
14601,100
14657,100
14095,100
14234,100
14618,100
15650,100
15373,100
20666,100
15431,100
15324,100
20697,100
20658,100
20848,100
21362,100
20930,100
73288,100
73247,100
21208,100
20654,100
74977,100
14797,100
74716,100
18625,100
17161,100
11571,100
11575,100
18580,100
18489,100
18433,100
18820,100
19289,100
19029,100
19170,100
19173,100
19273,100
19312,100
74816,100
74897,100
74754,100
74944,100
74629,100
74504,100
74700,100
76618,100
76635,100
76636,100
76774,100
76250,100
76172,100
76222,100
75242,100
74296,100
75896,100
75871,100
82307,100
80516,100
82167,100
82172,100
80892,100
80901,100
14366,100
14420,100
14446,100
14504,100
14131,100
15365,100
15370,100
14975,100
14775,100
14760,100
14823,100
14932,100
14843,100
3144,100
14964,100
73889,100
3261,100
11733,100
3298,100
3227,100
11599,100
12111,100
12720,100
12091,100
12155,100
12727,100
11871,100
15483,100
16296,100
16213,100
12772,100
12869,100
12886,100
13048,100
13081,100
13092,100
13173,100
13211,100
13270,100
15779,100
15884,100
15828,100
16057,100
16111,100
18631,100
18942,100
15799,100
15909,100
17639,100
17668,100
17738,100
17858,100
17887,100
17595,100
17603,100
17770,100
17781,100
17915,100
18194,100
18093,100
18096,100
18141,100
17473,100
16381,100
16392,100
16486,100
16603,100
17417,100
16894,100
16931,100
16939,100
17046,100
17982,100
17933,100
17966,100
19981,100
19990,100
20322,100
21264,100
20009,100
21231,100
19742,100
19743,100
19699,100
82228,100
18921,100
19934,100
20205,100
20059,100
20135,100
20137,100
19923,100
19928,100
19700,100
19663,100
19486,100
19821,100
19827,100
19886,100
19795,100
19513,100
19589,100
19501,100
19594,100
19463,100
74988,100
75021,100
76890,100
76916,100
76464,100
76439,100
76524,100
76538,100
82981,100
82904,100
83061,100
76837,100
76998,100
82865,100
83066,100
83072,100
73462,100
74336,100
74344,100
73610,100
73791,100
73845,100
73951,100
73958,100
73972,100
74041,100
74458,100
74415,100
75704,100
75385,100
75362,100
75410,100
75944,100
75299,100
82151,100
82188,100
82218,100
82259,100
75648,100
82141,100
82480,100
78096,100
73371,100
78037,100
78327,100
73995,100
78308,100
78181,100
78194,100
75215,100
82016,100
79349,100
79279,100
79021,100
79356,100
80649,100
77611,100
77634,100
77552,100
78161,100
77693,100
77694,100
77707,100
78528,100
78550,100
80093,100
80134,100
80238,100
80274,100
80284,100
80291,100
78662,100
78675,100
79064,100
78795,100
78697,100
85363,100
85376,100
84863,100
78433,100
77485,100
77499,100
78375,100
77053,100
77218,100
79388,100
14241,100
18885,100
20701,100
21407,100
73252,100
77126,100
20761,100
20230,100
21456,100
18795,100
17304,100
82435,100
14364,100
15012,100
21465,100
84856,100
18531,100
18547,100
18644,100
18616,100
11549,100
12700,100
18514,100
18739,100
18617,100
18447,100
16687,100
17332,100
17260,100
17295,100
18946,100
18948,100
19148,100
19210,100
19284,100
19168,100
19240,100
74796,100
74907,100
74935,100
74762,100
74568,100
74602,100
74622,100
74633,100
74687,100
74502,100
74704,100
76700,100
76874,100
76732,100
76120,100
76122,100
76135,100
76152,100
76209,100
74199,100
76232,100
75228,100
75346,100
75530,100
75375,100
82347,100
75900,100
