;TAZID,CO_TAZID,FM_MING,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1249,351249,0,38452,0,0,0,35,SALT LAKE
1250,351250,0,40826,0,0,0,35,SALT LAKE
1251,351251,0,72363,61,6,0,35,SALT LAKE
1252,351252,0,72363,511,0,0,35,SALT LAKE
1253,351253,0,49048,0,0,0,35,SALT LAKE
1254,351254,0,62914,0,0,0,35,SALT LAKE
1255,351255,0,62914,0,0,0,35,SALT LAKE
1256,351256,0,43784,422,0,0,35,SALT LAKE
1257,351257,0,68827,0,0,0,35,SALT LAKE
1258,351258,0,56299,0,0,0,35,SALT LAKE
1259,351259,0,62398,0,0,0,35,SALT LAKE
1260,351260,0,46438,453,0,1784,35,SALT LAKE
1261,351261,0,72016,0,0,0,35,SALT LAKE
1262,351262,0,39330,0,0,0,35,SALT LAKE
1263,351263,0,51981,0,0,0,35,SALT LAKE
1264,351264,0,46415,0,0,0,35,SALT LAKE
1265,351265,0,46415,0,0,0,35,SALT LAKE
1266,351266,0,63492,0,0,0,35,SALT LAKE
1267,351267,0,53131,52,0,0,35,SALT LAKE
1268,351268,0,53131,0,0,0,35,SALT LAKE
1269,351269,0,43851,0,0,0,35,SALT LAKE
1270,351270,0,52174,384,96,0,35,SALT LAKE
1271,351271,0,53048,0,0,0,35,SALT LAKE
1272,351272,0,51363,0,0,0,35,SALT LAKE
1273,351273,0,40658,477,0,0,35,SALT LAKE
1274,351274,0,39605,0,0,0,35,SALT LAKE
1275,351275,0,39605,0,0,0,35,SALT LAKE
1276,351276,0,61545,285,52,0,35,SALT LAKE
1277,351277,0,53393,701,0,0,35,SALT LAKE
1278,351278,0,84367,132,5,0,35,SALT LAKE
1279,351279,0,99351,0,0,0,35,SALT LAKE
1280,351280,0,66283,41.76923077,4.615384615,4.615384615,35,SALT LAKE
1281,351281,0,76120,0,0,0,35,SALT LAKE
1282,351282,0,45195,0,0,0,35,SALT LAKE
1283,351283,0,34214,0,0,0,35,SALT LAKE
1284,351284,0,67678,483,0,0,35,SALT LAKE
1285,351285,0,73373,0,0,0,35,SALT LAKE
1286,351286,0,68264,530,0,0,35,SALT LAKE
1287,351287,0,76043,453,0,0,35,SALT LAKE
1288,351288,0,83226,0,0,0,35,SALT LAKE
1289,351289,0,118000,574,576,0,35,SALT LAKE
1290,351290,0,42412,0,0,0,35,SALT LAKE
1291,351291,0,34774,0,0,0,35,SALT LAKE
1292,351292,0,64825,591,0,0,35,SALT LAKE
1293,351293,0,37972,0,0,0,35,SALT LAKE
1294,351294,0,77397,639,0,0,35,SALT LAKE
1295,351295,0,53255,0,0,0,35,SALT LAKE
1296,351296,0,42660,0,757,0,35,SALT LAKE
1297,351297,0,82138,0,0,0,35,SALT LAKE
1298,351298,0,81785,0,0,0,35,SALT LAKE
1299,351299,0,57264,71,111,96,35,SALT LAKE
1300,351300,0,47236,0,0,0,35,SALT LAKE
1301,351301,0,81870,581,887,1448,35,SALT LAKE
1302,351302,0,50577,42,9,0,35,SALT LAKE
1303,351303,0,41267,5,0,0,35,SALT LAKE
1304,351304,0,53728,0,0,0,35,SALT LAKE
1305,351305,0,60083,16,0,0,35,SALT LAKE
1306,351306,0,38138,0,0,0,35,SALT LAKE
1307,351307,0,56587,0,0,0,35,SALT LAKE
1308,351308,0,55385,0,0,0,35,SALT LAKE
1309,351309,0,37321,0,0,0,35,SALT LAKE
1310,351310,0,46137,0,0,0,35,SALT LAKE
1311,351311,0,56900,0,0,0,35,SALT LAKE
1312,351312,0,42651,0,0,0,35,SALT LAKE
1313,351313,0,61121,712,0,0,35,SALT LAKE
1314,351314,0,62242,12,0,1562,35,SALT LAKE
1315,351315,0,81098,0,0,0,35,SALT LAKE
1316,351316,0,74195,55,0,0,35,SALT LAKE
1317,351317,0,91718,644,0,0,35,SALT LAKE
1318,351318,0,78341,708,0,0,35,SALT LAKE
1319,351319,0,74195,0,0,0,35,SALT LAKE
1320,351320,0,75027,0,0,0,35,SALT LAKE
1321,351321,0,36863,0,827,0,35,SALT LAKE
1322,351322,0,55618,0,0,0,35,SALT LAKE
1323,351323,0,55618,0,0,0,35,SALT LAKE
1324,351324,0,82006,0,0,0,35,SALT LAKE
1325,351325,0,73777,0,0,0,35,SALT LAKE
1326,351326,0,71799,0,0,0,35,SALT LAKE
1327,351327,0,101247,0,0,0,35,SALT LAKE
1328,351328,0,56623,0,0,0,35,SALT LAKE
1329,351329,0,73611,218,44,0,35,SALT LAKE
1330,351330,0,45088,0,0,0,35,SALT LAKE
1331,351331,0,62766,586,811,0,35,SALT LAKE
1332,351332,0,61722,9,2,7,35,SALT LAKE
1333,351333,0,66710,0,0,0,35,SALT LAKE
1334,351334,0,94109,511,0,0,35,SALT LAKE
1335,351335,0,66710,493,0,0,35,SALT LAKE
1336,351336,0,92708,0,0,0,35,SALT LAKE
1337,351337,0,92596,0,0,0,35,SALT LAKE
1338,351338,0,128151,0,0,0,35,SALT LAKE
1339,351339,0,69092,0,0,0,35,SALT LAKE
1340,351340,0,69092,0,0,0,35,SALT LAKE
1341,351341,0,69092,0,0,0,35,SALT LAKE
1342,351342,0,69092,0,0,0,35,SALT LAKE
1343,351343,0,69092,0,0,0,35,SALT LAKE
1344,351344,0,69092,0,0,0,35,SALT LAKE
1345,351345,106,69092,0,0,0,35,SALT LAKE
1346,351346,0,69092,0,0,0,35,SALT LAKE
1347,351347,106,69092,0,0,0,35,SALT LAKE
1348,351348,0,54494,0,0,0,35,SALT LAKE
1349,351349,424,54494,0,0,0,35,SALT LAKE
1350,351350,0,70016,0,0,0,35,SALT LAKE
1351,351351,0,69092,0,0,0,35,SALT LAKE
1352,351352,0,69092,0,0,0,35,SALT LAKE
1353,351353,0,69092,0,0,0,35,SALT LAKE
1354,351354,106,69092,0,0,0,35,SALT LAKE
1355,351355,106,69092,0,0,0,35,SALT LAKE
1356,351356,106,73930,0,0,0,35,SALT LAKE
1357,351357,0,65392,839,1574,0,35,SALT LAKE
1358,351358,0,65392,939,0,0,35,SALT LAKE
1359,351359,0,62821,0,0,0,35,SALT LAKE
1360,351360,0,69092,0,0,0,35,SALT LAKE
1361,351361,106,62821,0,0,0,35,SALT LAKE
1362,351362,0,65392,0,0,0,35,SALT LAKE
1363,351363,0,65392,0,0,0,35,SALT LAKE
1364,351364,0,65392,0,0,0,35,SALT LAKE
1365,351365,0,62821,0,0,0,35,SALT LAKE
1366,351366,0,62821,0,0,0,35,SALT LAKE
1367,351367,0,62821,0,0,0,35,SALT LAKE
1368,351368,0,62821,0,0,0,35,SALT LAKE
1369,351369,0,62821,0,0,0,35,SALT LAKE
1370,351370,0,62821,0,0,0,35,SALT LAKE
1371,351371,0,62821,0,0,0,35,SALT LAKE
1372,351372,0,62821,0,0,0,35,SALT LAKE
1373,351373,0,48032,0,0,0,35,SALT LAKE
1374,351374,0,48032,0,0,0,35,SALT LAKE
1375,351375,0,88520,0,0,0,35,SALT LAKE
1376,351376,0,88520,0,0,0,35,SALT LAKE
1377,351377,0,88520,0,0,0,35,SALT LAKE
1378,351378,0,88520,0,0,0,35,SALT LAKE
1379,351379,0,88520,0,0,0,35,SALT LAKE
1380,351380,0,88520,0,0,0,35,SALT LAKE
1381,351381,0,88520,0,0,0,35,SALT LAKE
1382,351382,0,88520,0,0,0,35,SALT LAKE
1383,351383,0,88520,0,0,0,35,SALT LAKE
1384,351384,0,88520,0,0,0,35,SALT LAKE
1385,351385,0,88520,0,0,0,35,SALT LAKE
1386,351386,0,88520,0,0,0,35,SALT LAKE
1387,351387,0,88520,0,0,0,35,SALT LAKE
1388,351388,0,62821,0,0,0,35,SALT LAKE
1389,351389,0,62821,0,0,0,35,SALT LAKE
1390,351390,0,62821,0,0,0,35,SALT LAKE
1391,351391,0,74142,0,0,0,35,SALT LAKE
1392,351392,0,62821,0,0,0,35,SALT LAKE
1393,351393,0,74142,0,0,0,35,SALT LAKE
1394,351394,0,74142,0,0,0,35,SALT LAKE
1395,351395,0,74142,0,0,0,35,SALT LAKE
1396,351396,0,55559,0,0,0,35,SALT LAKE
1397,351397,0,55559,0,1278,2624,35,SALT LAKE
1398,351398,0,55559,0,0,0,35,SALT LAKE
1399,351399,0,62821,0,0,0,35,SALT LAKE
1400,351400,1597,62821,0,0,0,35,SALT LAKE
1401,351401,0,74142,0,0,0,35,SALT LAKE
1402,351402,0,74142,0,0,0,35,SALT LAKE
1403,351403,0,74142,0,0,0,35,SALT LAKE
1404,351404,0,74142,901,0,0,35,SALT LAKE
1405,351405,0,84601,0,0,0,35,SALT LAKE
1406,351406,0,56989,0,0,0,35,SALT LAKE
1407,351407,0,55559,0,0,0,35,SALT LAKE
1408,351408,0,55559,1067,0,0,35,SALT LAKE
1409,351409,0,73557,876,0,0,35,SALT LAKE
1410,351410,0,73557,0,0,0,35,SALT LAKE
1411,351411,0,73557,0,0,0,35,SALT LAKE
1412,351412,0,74905,1015,1530,0,35,SALT LAKE
1413,351413,0,76808,2265,477,477,35,SALT LAKE
1414,351414,0,85557,0,0,0,35,SALT LAKE
1415,351415,0,85457,0,0,0,35,SALT LAKE
1416,351416,0,85557,0,0,0,35,SALT LAKE
1417,351417,0,80134,0,0,0,35,SALT LAKE
1418,351418,0,85557,0,0,0,35,SALT LAKE
1419,351419,0,85557,0,0,0,35,SALT LAKE
1420,351420,0,70915,835,0,0,35,SALT LAKE
1421,351421,0,80746,0,0,0,35,SALT LAKE
1422,351422,0,57567,535,0,0,35,SALT LAKE
1423,351423,0,63315,0,0,0,35,SALT LAKE
1424,351424,0,74099,803,0,0,35,SALT LAKE
1425,351425,0,74099,0,0,0,35,SALT LAKE
1426,351426,0,74099,749,0,0,35,SALT LAKE
1427,351427,0,74099,0,0,0,35,SALT LAKE
1428,351428,0,58248,0,0,0,35,SALT LAKE
1429,351429,0,58248,358,153,0,35,SALT LAKE
1430,351430,0,52259,0,0,0,35,SALT LAKE
1431,351431,0,44056,0,0,0,35,SALT LAKE
1432,351432,0,64702,0,0,0,35,SALT LAKE
1433,351433,0,57904,638,0,0,35,SALT LAKE
1434,351434,0,83582,0,0,0,35,SALT LAKE
1435,351435,0,78710,0,0,0,35,SALT LAKE
1436,351436,0,66241,755,0,0,35,SALT LAKE
1437,351437,0,65438,570,0,0,35,SALT LAKE
1438,351438,0,71630,485,0,0,35,SALT LAKE
1439,351439,0,60210,0,0,0,35,SALT LAKE
1440,351440,0,48918,328,885,0,35,SALT LAKE
1441,351441,0,48706,0,0,0,35,SALT LAKE
1442,351442,0,65461,0,0,0,35,SALT LAKE
1443,351443,0,52942,0,0,0,35,SALT LAKE
1444,351444,0,59282,665,0,0,35,SALT LAKE
1445,351445,0,52942,0,0,0,35,SALT LAKE
1446,351446,0,40339,0,0,0,35,SALT LAKE
1447,351447,0,40339,0,0,0,35,SALT LAKE
1448,351448,0,40339,0,0,0,35,SALT LAKE
1449,351449,0,47259,0,0,0,35,SALT LAKE
1450,351450,0,47259,0,0,0,35,SALT LAKE
1451,351451,0,47259,0,0,0,35,SALT LAKE
1452,351452,0,32063,0,0,0,35,SALT LAKE
1453,351453,0,47259,0,0,0,35,SALT LAKE
1454,351454,0,47259,0,0,0,35,SALT LAKE
1455,351455,0,65392,559,240,0,35,SALT LAKE
1456,351456,0,76005,842,1174,0,35,SALT LAKE
1457,351457,0,68658,1379,0,2708,35,SALT LAKE
1458,351458,0,80659,0,0,0,35,SALT LAKE
1459,351459,0,61390,0,0,0,35,SALT LAKE
1460,351460,0,45264,0,0,0,35,SALT LAKE
1461,351461,0,53531,0,0,0,35,SALT LAKE
1462,351462,0,58150,0,0,0,35,SALT LAKE
1463,351463,0,45074,1244,0,0,35,SALT LAKE
1464,351464,0,52362,0,840,1712,35,SALT LAKE
1465,351465,0,58150,0,0,0,35,SALT LAKE
1466,351466,0,50686,0,0,407,35,SALT LAKE
1467,351467,0,50686,0,0,0,35,SALT LAKE
1468,351468,0,52925,0,0,0,35,SALT LAKE
1469,351469,0,52925,6,0,0,35,SALT LAKE
1470,351470,0,65358,610,0,0,35,SALT LAKE
1471,351471,0,65358,0,0,119,35,SALT LAKE
1472,351472,0,79819,0,0,0,35,SALT LAKE
1473,351473,0,65358,0,0,0,35,SALT LAKE
1474,351474,0,49959,0,0,0,35,SALT LAKE
1475,351475,0,49959,0,0,0,35,SALT LAKE
1476,351476,0,69092,0,0,0,35,SALT LAKE
1477,351477,0,49916,0,0,0,35,SALT LAKE
1478,351478,0,69092,835,0,0,35,SALT LAKE
1479,351479,0,31357,0,0,0,35,SALT LAKE
1480,351480,0,31844,0,0,0,35,SALT LAKE
1481,351481,0,48032,0,0,0,35,SALT LAKE
1482,351482,0,48032,0,0,0,35,SALT LAKE
1483,351483,0,48032,0,0,0,35,SALT LAKE
1484,351484,0,88520,0,0,0,35,SALT LAKE
1485,351485,0,88520,0,0,0,35,SALT LAKE
1486,351486,0,65982,0,0,0,35,SALT LAKE
1487,351487,0,71003,0,0,0,35,SALT LAKE
1488,351488,0,58150,0,0,0,35,SALT LAKE
1489,351489,0,69744,1042,0,0,35,SALT LAKE
1490,351490,0,88226,0,0,0,35,SALT LAKE
1491,351491,0,75544,0,0,0,35,SALT LAKE
1492,351492,0,88226,0,1088,0,35,SALT LAKE
1493,351493,0,58150,0,0,0,35,SALT LAKE
1494,351494,0,76958,0,0,0,35,SALT LAKE
1495,351495,0,76997,0,0,0,35,SALT LAKE
1496,351496,0,89579,912,0,0,35,SALT LAKE
1497,351497,0,89820,0,0,0,35,SALT LAKE
1498,351498,0,91975,0,0,0,35,SALT LAKE
1499,351499,0,102151,0,0,0,35,SALT LAKE
1500,351500,0,79819,573,245,0,35,SALT LAKE
1501,351501,0,35503,0,0,0,35,SALT LAKE
1502,351502,0,109592,970,0,0,35,SALT LAKE
1503,351503,0,83585,0,0,0,35,SALT LAKE
1504,351504,0,55207,0,0,0,35,SALT LAKE
1505,351505,0,83024,0,1413,0,35,SALT LAKE
1506,351506,0,83585,0,0,2479,35,SALT LAKE
1507,351507,0,55207,47.42857143,17.78571429,17.78571429,35,SALT LAKE
1508,351508,0,49887,0,0,0,35,SALT LAKE
1509,351509,0,69092,0,0,0,35,SALT LAKE
1510,351510,0,81751,0,0,0,35,SALT LAKE
1511,351511,0,81751,0,0,0,35,SALT LAKE
1512,351512,0,81751,0,0,0,35,SALT LAKE
1513,351513,0,63423,0,0,0,35,SALT LAKE
1514,351514,0,63423,0,0,0,35,SALT LAKE
1515,351515,0,31449,0,0,0,35,SALT LAKE
1516,351516,0,31449,0,0,0,35,SALT LAKE
1517,351517,0,88520,0,0,0,35,SALT LAKE
1518,351518,0,88520,0,0,0,35,SALT LAKE
1519,351519,0,88520,0,0,0,35,SALT LAKE
1520,351520,0,88520,0,0,0,35,SALT LAKE
1521,351521,0,88520,0,0,0,35,SALT LAKE
1522,351522,0,88520,0,0,0,35,SALT LAKE
1523,351523,0,88520,0,0,0,35,SALT LAKE
1524,351524,0,88520,0,0,0,35,SALT LAKE
1525,351525,0,88520,0,0,0,35,SALT LAKE
1526,351526,0,88520,0,0,0,35,SALT LAKE
1527,351527,0,88520,0,0,0,35,SALT LAKE
1528,351528,0,88520,0,0,0,35,SALT LAKE
1529,351529,0,88520,0,0,0,35,SALT LAKE
1530,351530,0,88520,0,0,0,35,SALT LAKE
1531,351531,0,88520,0,0,0,35,SALT LAKE
1532,351532,0,77428,0,0,0,35,SALT LAKE
1533,351533,0,77428,0,0,0,35,SALT LAKE
1534,351534,0,77428,0,0,0,35,SALT LAKE
1535,351535,0,77428,1240,0,0,35,SALT LAKE
1536,351536,0,77428,0,0,0,35,SALT LAKE
1537,351537,0,77428,0,0,0,35,SALT LAKE
1538,351538,0,77428,0,0,0,35,SALT LAKE
1539,351539,0,77428,700,300,0,35,SALT LAKE
1540,351540,0,77428,0,0,0,35,SALT LAKE
1541,351541,0,77428,1014,0,0,35,SALT LAKE
1542,351542,0,77428,0,0,0,35,SALT LAKE
1543,351543,0,77428,346,148,0,35,SALT LAKE
1544,351544,0,99159,0,0,0,35,SALT LAKE
1545,351545,0,99159,0,0,0,35,SALT LAKE
1546,351546,0,99159,0,0,0,35,SALT LAKE
1547,351547,0,99159,0,294,294,35,SALT LAKE
1548,351548,0,99159,0,0,0,35,SALT LAKE
1549,351549,0,99159,0,0,0,35,SALT LAKE
1550,351550,0,72016,803,0,0,35,SALT LAKE
1551,351551,0,119962,0,0,0,35,SALT LAKE
1552,351552,0,119962,143,64,59,35,SALT LAKE
1553,351553,0,66910,0,6,26,35,SALT LAKE
1554,351554,0,66910,983,0,0,35,SALT LAKE
1555,351555,0,107406,0,0,0,35,SALT LAKE
1556,351556,0,67943,651,0,0,35,SALT LAKE
1557,351557,0,101499,0,0,0,35,SALT LAKE
1558,351558,0,103139,0,0,0,35,SALT LAKE
1559,351559,0,103139,0,0,0,35,SALT LAKE
1560,351560,0,69269,0,0,0,35,SALT LAKE
1561,351561,0,69269,0,0,0,35,SALT LAKE
1562,351562,0,69269,0,0,0,35,SALT LAKE
1563,351563,0,69269,0,0,0,35,SALT LAKE
1564,351564,0,69269,0,262,262,35,SALT LAKE
1565,351565,0,55559,956,0,0,35,SALT LAKE
1566,351566,0,88226,0,0,0,35,SALT LAKE
1567,351567,0,88226,0,0,0,35,SALT LAKE
1568,351568,0,88226,143,25,0,35,SALT LAKE
1569,351569,0,86868,0,0,2157,35,SALT LAKE
1570,351570,0,79958,0,0,0,35,SALT LAKE
1571,351571,0,73504,616,0,0,35,SALT LAKE
1572,351572,0,68528,0,0,0,35,SALT LAKE
1573,351573,0,73820,0,0,0,35,SALT LAKE
1574,351574,0,119318,0,0,0,35,SALT LAKE
1575,351575,0,119318,0,0,0,35,SALT LAKE
1576,351576,0,65228,0,0,0,35,SALT LAKE
1577,351577,0,65228,0,0,140,35,SALT LAKE
1578,351578,0,65228,0,0,0,35,SALT LAKE
1579,351579,0,73557,0,0,0,35,SALT LAKE
1580,351580,0,73557,0,0,0,35,SALT LAKE
1581,351581,0,73557,0,0,0,35,SALT LAKE
1582,351582,0,79722,0,0,0,35,SALT LAKE
1583,351583,0,79722,829,0,0,35,SALT LAKE
1584,351584,0,79722,0,0,0,35,SALT LAKE
1585,351585,0,79722,0,0,0,35,SALT LAKE
1586,351586,0,77774,0,0,0,35,SALT LAKE
1587,351587,0,77774,100.1538462,42.92307692,42.92307692,35,SALT LAKE
1588,351588,0,77774,0,0,0,35,SALT LAKE
1589,351589,0,67233,822,1089,0,35,SALT LAKE
1590,351590,0,29419,0,0,0,35,SALT LAKE
1591,351591,0,67964,770,0,0,35,SALT LAKE
1592,351592,0,64841,0,0,0,35,SALT LAKE
1593,351593,0,57704,59,18,0,35,SALT LAKE
1594,351594,0,57704,0,0,0,35,SALT LAKE
1595,351595,0,57999,0,0,0,35,SALT LAKE
1596,351596,0,58474,0,0,0,35,SALT LAKE
1597,351597,0,65228,0,0,0,35,SALT LAKE
1598,351598,0,65228,1357,220,0,35,SALT LAKE
1599,351599,0,65228,0,0,0,35,SALT LAKE
1600,351600,0,65228,0,0,0,35,SALT LAKE
1601,351601,0,119318,0,0,0,35,SALT LAKE
1602,351602,0,119318,0,0,12,35,SALT LAKE
1603,351603,0,65228,0,0,0,35,SALT LAKE
1604,351604,0,119318,0,0,0,35,SALT LAKE
1605,351605,0,85557,0,0,0,35,SALT LAKE
1606,351606,0,85557,0,0,0,35,SALT LAKE
1607,351607,0,85557,0,0,0,35,SALT LAKE
1608,351608,0,85557,0,0,0,35,SALT LAKE
1609,351609,0,79722,0,986,0,35,SALT LAKE
1610,351610,0,103520,0,0,0,35,SALT LAKE
1611,351611,0,103520,0,0,0,35,SALT LAKE
1612,351612,0,103520,0,0,0,35,SALT LAKE
1613,351613,0,103520,371,159,0,35,SALT LAKE
1614,351614,0,103520,914,0,0,35,SALT LAKE
1615,351615,0,65351,0,0,0,35,SALT LAKE
1616,351616,0,65351,0,0,0,35,SALT LAKE
1617,351617,0,86350,0,0,0,35,SALT LAKE
1618,351618,0,86350,0,0,0,35,SALT LAKE
1619,351619,0,86350,0,0,0,35,SALT LAKE
1620,351620,0,65351,0,0,0,35,SALT LAKE
1621,351621,0,65351,0,0,0,35,SALT LAKE
1622,351622,0,65351,0,0,0,35,SALT LAKE
1623,351623,0,65351,0,0,0,35,SALT LAKE
1624,351624,0,65351,0,0,0,35,SALT LAKE
1625,351625,0,65351,628,180,0,35,SALT LAKE
1626,351626,0,85557,0,0,0,35,SALT LAKE
1627,351627,106,85557,0,0,0,35,SALT LAKE
1628,351628,0,85557,0,0,0,35,SALT LAKE
1629,351629,0,85557,0,0,0,35,SALT LAKE
1630,351630,0,65351,0,0,0,35,SALT LAKE
1631,351631,318,65351,0,0,0,35,SALT LAKE
1632,351632,0,35876,0,0,0,35,SALT LAKE
1633,351633,0,35876,0,0,0,35,SALT LAKE
1634,351634,0,35479,0,0,0,35,SALT LAKE
1635,351635,0,35479,0,0,0,35,SALT LAKE
1636,351636,0,37996,17.23076923,7.384615385,7.384615385,35,SALT LAKE
1637,351637,0,37996,0,0,0,35,SALT LAKE
1638,351638,0,48010,555,0,0,35,SALT LAKE
1639,351639,0,56009,0,0,0,35,SALT LAKE
1640,351640,0,45835,0,0,0,35,SALT LAKE
1641,351641,0,52019,0,0,0,35,SALT LAKE
1642,351642,0,49461,0,0,0,35,SALT LAKE
1643,351643,0,51884,477,0,0,35,SALT LAKE
1644,351644,0,65120,0,0,0,35,SALT LAKE
1645,351645,0,39153,0,0,0,35,SALT LAKE
1646,351646,0,36926,0,911.2,1366.8,35,SALT LAKE
1647,351647,0,43880,0,0,0,35,SALT LAKE
1648,351648,0,55701,53.84615385,23.07692308,23.07692308,35,SALT LAKE
1649,351649,0,51799,0,0,0,35,SALT LAKE
1650,351650,0,58656,0,0,0,35,SALT LAKE
1651,351651,0,56869,0,0,0,35,SALT LAKE
1652,351652,0,59531,0,0,0,35,SALT LAKE
1653,351653,0,68927,666,0,0,35,SALT LAKE
1654,351654,0,60705,0,0,0,35,SALT LAKE
1655,351655,0,50859,324,0,0,35,SALT LAKE
1656,351656,0,81118,0,0,0,35,SALT LAKE
1657,351657,0,133248,0,0,0,35,SALT LAKE
1658,351658,0,133248,169,53,49,35,SALT LAKE
1659,351659,106,132290,0,0,0,35,SALT LAKE
1660,351660,0,57577,0,0,0,35,SALT LAKE
1661,351661,0,78909,549,925,0,35,SALT LAKE
1662,351662,0,44559,9,818,1227,35,SALT LAKE
1663,351663,0,138958,0,0,0,35,SALT LAKE
1664,351664,0,64147,0,0,0,35,SALT LAKE
1665,351665,0,82247,0,0,0,35,SALT LAKE
1666,351666,0,93586,5,0,0,35,SALT LAKE
1667,351667,0,94541,0,0,0,35,SALT LAKE
1668,351668,0,87793,0,0,0,35,SALT LAKE
1669,351669,0,68779,709,0,0,35,SALT LAKE
1670,351670,0,68779,0,0,0,35,SALT LAKE
1671,351671,0,35822,0,0,0,35,SALT LAKE
1672,351672,0,44265,0,0,0,35,SALT LAKE
1673,351673,0,34823,0,0,0,35,SALT LAKE
1674,351674,0,34152,463,0,0,35,SALT LAKE
1675,351675,0,37891,0,910,0,35,SALT LAKE
1676,351676,0,52085,0,0,0,35,SALT LAKE
1677,351677,0,52085,0,0,0,35,SALT LAKE
1678,351678,0,69252,0,0,0,35,SALT LAKE
1679,351679,0,70058,0,0,0,35,SALT LAKE
1680,351680,0,52826,0,0,0,35,SALT LAKE
1681,351681,0,55031,461,0,0,35,SALT LAKE
1682,351682,0,66866,0,0,0,35,SALT LAKE
1683,351683,0,93107,0,0,0,35,SALT LAKE
1684,351684,0,75471,0,0,0,35,SALT LAKE
1685,351685,0,116319,392,0,0,35,SALT LAKE
1686,351686,0,65478,548,0,0,35,SALT LAKE
1687,351687,0,91372,0,0,0,35,SALT LAKE
1688,351688,0,86125,450,0,0,35,SALT LAKE
1689,351689,0,99508,439,0,0,35,SALT LAKE
1690,351690,0,33370,0,0,0,35,SALT LAKE
1691,351691,0,33370,11,0,0,35,SALT LAKE
1692,351692,0,73770,0,0,0,35,SALT LAKE
1693,351693,0,56141,541,0,0,35,SALT LAKE
1694,351694,0,43582,0,0,0,35,SALT LAKE
1695,351695,0,66222,0,0,0,35,SALT LAKE
1696,351696,0,66222,0,0,0,35,SALT LAKE
1697,351697,0,81535,597,0,0,35,SALT LAKE
1698,351698,0,78872,0,0,0,35,SALT LAKE
1699,351699,0,71455,10,0,0,35,SALT LAKE
1700,351700,0,79025,0,0,0,35,SALT LAKE
1701,351701,0,77211,512,0,0,35,SALT LAKE
1702,351702,0,120022,0,909,0,35,SALT LAKE
1703,351703,0,31449,0,0,0,35,SALT LAKE
1704,351704,0,31449,0,0,0,35,SALT LAKE
1705,351705,0,31449,0,0,0,35,SALT LAKE
1706,351706,0,58615,0,0,0,35,SALT LAKE
1707,351707,0,58615,0,892,0,35,SALT LAKE
1708,351708,0,58615,0,0,57,35,SALT LAKE
1709,351709,0,68462,0,860,1290,35,SALT LAKE
1710,351710,0,68462,0,0,0,35,SALT LAKE
1711,351711,0,71760,0,0,0,35,SALT LAKE
1712,351712,0,68462,0,0,0,35,SALT LAKE
1713,351713,0,62062,0,0,0,35,SALT LAKE
1714,351714,0,51464,57.07692308,24.46153846,31.46153846,35,SALT LAKE
1715,351715,0,57225,828,136,136,35,SALT LAKE
1716,351716,0,57746,0,0,0,35,SALT LAKE
1717,351717,0,54774,0,779,0,35,SALT LAKE
1718,351718,0,63404,800,218,217,35,SALT LAKE
1719,351719,0,70422,181,39,0,35,SALT LAKE
1720,351720,0,71862,0,0,0,35,SALT LAKE
1721,351721,0,101380,798,0,0,35,SALT LAKE
1722,351722,0,81278,0,0,0,35,SALT LAKE
1723,351723,0,95737,0,0,0,35,SALT LAKE
1724,351724,0,144776,0,0,0,35,SALT LAKE
1725,351725,0,116026,0,0,0,35,SALT LAKE
1726,351726,0,116026,0,0,0,35,SALT LAKE
1727,351727,0,69269,0,0,0,35,SALT LAKE
1728,351728,0,69269,0,0,0,35,SALT LAKE
1729,351729,0,69269,0,0,0,35,SALT LAKE
1730,351730,0,72945,0,0,0,35,SALT LAKE
1731,351731,0,71997,0,0,0,35,SALT LAKE
1732,351732,0,51507,611,0,0,35,SALT LAKE
1733,351733,0,55510,0,0,0,35,SALT LAKE
1734,351734,0,61263,0,0,0,35,SALT LAKE
1735,351735,0,55510,621,2271,0,35,SALT LAKE
1736,351736,0,61263,0,0,0,35,SALT LAKE
1737,351737,0,55218,0,0,0,35,SALT LAKE
1738,351738,0,68320,0,0,0,35,SALT LAKE
1739,351739,0,76848,547,721.2,1081.8,35,SALT LAKE
1740,351740,0,86967,0,0,0,35,SALT LAKE
1741,351741,0,71430,0,0,0,35,SALT LAKE
1742,351742,0,77937,629,0,0,35,SALT LAKE
1743,351743,0,93167,0,0,0,35,SALT LAKE
1744,351744,0,130202,0,0,0,35,SALT LAKE
1745,351745,0,129834,0,0,0,35,SALT LAKE
1746,351746,0,81558,732,0,0,35,SALT LAKE
1747,351747,0,72411,0,0,0,35,SALT LAKE
1748,351748,0,91238,0,0,0,35,SALT LAKE
1749,351749,0,91238,0,8,24,35,SALT LAKE
1750,351750,0,51078,0,0,0,35,SALT LAKE
1751,351751,0,51078,620,435,605,35,SALT LAKE
1752,351752,0,81955,0,0,0,35,SALT LAKE
1753,351753,0,82182,470,1111,0,35,SALT LAKE
1754,351754,0,75595,1,5,8,35,SALT LAKE
1755,351755,0,88759,43,0,0,35,SALT LAKE
1756,351756,0,121178,0,0,0,35,SALT LAKE
1757,351757,0,82428,0,0,0,35,SALT LAKE
1758,351758,0,100960,0,0,0,35,SALT LAKE
1759,351759,0,128517,0,0,0,35,SALT LAKE
