parcel_id,GRIDID
586292,29990
687133,29160
693222,29160
750540,29161
686309,29494
718556,29820
632615,32303
580528,32121
687021,31956
720295,29985
718512,29819
721734,29985
720333,29819
669221,29652
744378,32452
687019,32121
686738,32121
633828,31788
653958,32288
744402,32452
744034,32453
744229,32286
744913,32287
736276,32123
624079,32289
597062,21213
687903,32290
625258,34290
682701,34117
747362,35611
752855,35612
752852,35611
748267,35611
751657,35611
682687,34283
645427,35280
645409,35114
691075,35445
683072,34449
645940,34451
646022,34949
638593,21214
645920,34617
645292,34946
682721,34116
690778,35109
645458,35280
645449,35114
690838,35111
639729,33126
660464,33294
580632,32625
639063,32962
743698,32793
744617,32793
744631,32959
622043,32627
639723,33126
619147,32291
580624,32126
637056,31961
581650,31793
637504,32128
637055,31961
662835,31960
662846,31959
637488,32128
580581,32462
637480,32129
636200,31962
718890,31136
724519,31302
732348,31631
660038,31136
659920,31632
718983,31971
712827,32300
746057,32466
664902,31969
580697,32135
638509,32299
580681,32301
617468,32134
659448,32136
745843,32466
712188,32466
744548,32302
663254,32302
712184,32466
628109,32299
651688,32299
680342,31640
656247,31640
615929,32306
680385,31639
658090,32138
632597,32304
615911,32306
632612,32137
617753,31139
617765,31140
684911,31637
628455,31304
732190,31306
693127,31472
724357,31469
628447,31470
684908,31637
581571,30971
614913,32473
585977,31479
615945,32307
615319,32474
733087,31809
636097,31980
665886,31647
636872,32145
665893,31812
630800,31812
581335,32311
636160,32146
628322,31646
665855,31812
636794,31815
741546,31982
742663,31816
742650,31816
742654,31650
741539,31982
585848,31649
605857,14933
680504,14931
680110,14766
605979,14769
683027,14769
605969,14934
661685,14934
682834,14932
719832,14602
731858,13421
639332,13421
667497,13587
643077,13917
675216,13425
596927,21214
690888,21048
597043,21214
572521,21048
570984,20880
603561,14754
623984,13587
623920,13753
605345,14921
617335,13752
731857,13421
640780,13917
605167,14921
732681,13587
734556,14088
732985,13921
732988,13921
732720,13921
732725,13921
732597,13921
725135,13422
658526,14758
658523,14758
658496,14757
730372,15091
661937,13763
675225,13425
683721,14759
605417,14924
716046,14756
661211,13762
661177,13762
605428,14261
691339,14094
663015,13928
662154,13928
661901,13762
716019,14590
661848,13762
749411,13258
749186,12101
646297,12429
646308,12429
659006,12265
748849,13257
685211,12763
684575,12596
685143,12926
685157,12927
751834,13091
749160,12101
717936,12102
717946,12102
717938,12102
685172,13259
752768,13093
606095,13603
746064,14268
678847,13936
606184,14270
606131,13935
742259,14435
679126,14435
678851,13769
746627,12096
637542,12095
631224,12427
680934,12260
747877,12263
747033,12262
750503,12097
712681,12096
750532,12097
690351,11935
699687,11597
698563,11764
617595,11932
681785,11766
698615,11931
681772,11766
742183,11770
717081,11603
647785,11772
645635,11767
690325,11936
690129,11936
703857,11936
703856,11936
690301,11936
690378,11769
701002,12086
700993,12086
705790,12250
701003,12086
602954,11921
603752,10923
619626,12415
700933,12252
602977,11755
610321,8924
610243,8919
610147,9084
678583,9083
577964,9424
610299,9253
749655,9929
578230,9593
609619,9927
578397,9926
578396,9760
578042,9761
578046,9761
683515,9596
684492,9595
578069,9428
619173,8933
619026,9099
609225,9434
637081,8930
637089,8930
638212,8929
683244,8598
712632,8930
712627,8930
681358,8928
610926,8429
683108,8764
636912,8929
644080,5250
643796,5250
715320,4585
623860,4420
691735,4753
691232,4753
644879,5084
644883,4918
623348,4586
623838,4586
579133,4583
612742,4750
613143,3750
638696,4418
612293,5585
695806,7916
639483,7748
716427,7583
715849,7581
696617,7751
611596,7753
611606,7586
696594,7917
696603,7751
666087,6419
612078,6418
644592,7417
752883,7417
708615,7268
690220,7100
570982,20880
570767,20715
570578,20715
597305,20878
570724,20714
708662,6770
709513,6936
611698,7427
638071,20713
675814,20879
675781,20880
571268,20547
649843,21539
706644,7102
689646,6933
706615,7267
708676,6936
708636,6936
611638,7593
611655,7927
703209,7598
646653,8262
744919,7765
645886,7930
705901,7599
671371,7269
674522,7269
708382,7434
709236,7267
705465,7765
610864,8093
657250,7433
610780,8266
721460,6444
721633,6442
728175,7110
611887,7104
728153,6944
609402,8768
609382,8603
728099,7441
728188,6942
662925,8600
703113,8104
728134,6943
727869,6944
601337,15054
633090,13385
652847,14224
601610,14215
602252,13729
602186,13397
602226,14060
601483,15894
602035,13572
625700,16071
625162,16237
625149,16071
602580,13235
600046,17568
600019,17235
726142,3741
601555,15391
602614,12575
601521,15886
602078,14238
717148,13400
600485,15571
720167,14400
651960,13067
602485,12565
609882,9732
609993,9405
610007,9071
578949,5080
634103,5083
612704,5247
578988,5079
612782,5241
612818,4910
612820,5243
634420,5408
664385,5242
705269,5242
629017,5243
578302,4912
579000,5244
578557,4746
612651,4745
613105,4080
578502,4580
578501,4746
740927,3205
743441,3575
721134,3385
740769,3053
744328,3742
750907,4404
740790,3385
725663,3741
627741,30146
583028,30145
685440,30475
627777,30313
627772,30312
627773,30313
665055,30147
700765,30641
583022,30144
655956,30144
626841,29816
586450,29817
583670,29648
650381,29980
718821,29811
568231,29812
568189,29646
702672,29647
704056,29979
583519,29979
677849,29979
677787,29813
608868,6072
619784,6074
691936,5741
691752,5741
608906,6072
579047,5245
634039,5574
717145,5410
619791,5908
618281,5574
619858,5908
717426,5575
691766,5575
608935,5575
703949,21534
590808,25356
634617,25522
590802,25356
590770,25356
745107,25355
627846,23210
741926,23375
744714,23375
629788,23045
688734,22879
688743,22879
668710,15413
604310,15252
600267,16081
604353,15254
668670,15247
666263,15249
605025,15750
666233,15249
743806,15914
698939,15914
633857,29585
726170,29420
680564,29592
599996,17078
595005,21706
649815,21539
724131,21052
678355,18902
720345,29985
662542,25017
596572,22217
626712,26181
691336,25694
592688,23526
667339,20888
663752,23853
574499,13251
677220,12592
677733,12592
725708,24473
725701,24473
663339,23979
673378,23811
686841,29971
581440,30624
699948,28984
687177,29970
702284,29640
630866,30805
657532,30803
751633,29641
583749,29475
584200,29966
567639,29144
663501,30965
655249,30641
695388,27172
631066,26687
723618,25689
677395,25358
587783,28007
621124,27844
724237,28826
678994,24528
692077,24531
591422,24865
592680,23698
727788,22531
663862,23213
596496,22549
642367,15927
679893,12257
626992,12092
650517,12258
731885,12094
669550,12922
636373,25269
722474,25102
691013,22053
746594,28765
567872,29479
659981,33459
673192,32469
658802,30439
687673,28463
637654,30655
586016,30981
700201,31785
703088,31619
647479,29156
645590,34946
616029,32308
583518,29813
590759,25687
680558,29591
593941,22707
722298,32769
659231,22699
601101,16752
575327,13581
576440,9409
681041,7747
700117,31785
640696,29113
585573,27990
733659,17081
570802,20717
595531,22043
669789,20378
616090,24699
606696,12271
589947,26188
596960,20544
599654,19063
583229,30308
730765,27843
595551,21878
692866,21375
739252,21925
737918,27575
722685,32604
749799,32438
653409,29622
737992,27400
739951,12168
738721,26073
720941,33633
700583,32963
581605,31129
682076,7580
735020,7911
611438,7909
625786,7060
608150,9556
652166,21872
583105,30634
600203,16410
582848,30464
716683,26625
566495,30293
690534,29972
717586,27180
678956,26192
711247,26190
591293,25531
616931,27841
624605,27991
625443,28158
605100,15245
634396,23372
707121,22207
695623,21373
696258,21208
650882,21705
692858,21375
596499,22714
596470,22382
598370,19383
707646,18902
599591,18903
605104,15246
624283,15428
714918,15765
746747,12748
696236,7748
688846,8244
644976,24940
649222,21057
597291,21043
597764,21200
737505,28434
675353,26623
714001,33637
663510,28314
583856,28791
687498,28299
745683,29129
584796,28474
585811,27154
581329,32477
635772,30325
617913,30820
664292,34295
678408,34296
616190,35298
689677,34134
664425,21373
597555,20869
579855,34103
733910,33767
681889,30488
657770,29496
649985,21874
680775,29820
745582,32459
640331,33125
621441,32794
615935,32307
732207,31140
656064,31977
630712,31645
627995,31647
679671,15437
605436,14260
650750,21874
650985,22041
728911,22205
595079,22039
659031,12265
603058,12247
619773,12084
607383,10767
610631,9263
708395,7434
646604,8095
611822,7935
728128,7607
607551,14711
691886,11107
602334,13716
625658,13399
625374,16237
602507,13230
740582,4047
730842,30145
726952,29586
726185,29586
644765,22039
589606,26025
636190,32478
731080,28007
597785,21196
588108,32974
588636,27010
591900,24688
591611,24689
714100,12916
598157,21219
626753,26182
689721,26183
685432,30142
667490,30471
566048,29962
566136,29962
566233,29961
566280,29961
582630,30793
661694,30792
582436,30628
566830,30461
679508,30794
727253,30626
568133,29810
583824,29973
685403,30308
668006,30140
685454,30474
685437,30142
704975,28832
569511,28832
690191,28834
634575,28834
638445,29165
568847,28832
569456,28832
569473,28832
569309,28831
569593,29164
693451,28833
689563,28836
677565,29001
650397,29003
587068,28836
681655,29003
689555,29001
587506,28009
731059,28007
730577,27843
706547,28009
704933,28173
627329,29161
569170,28498
586462,28827
569186,28663
677460,28497
730166,29160
730161,28994
719912,26840
712008,26841
622319,26345
588437,27008
588540,27174
716384,26676
717217,26842
651780,26344
590279,26509
694021,26843
710972,26847
669428,27012
588834,26846
588651,26679
588572,26679
711108,26014
676037,25680
728566,26013
630562,26013
632379,25682
632391,25847
720988,26178
620366,26347
620400,26347
669067,26180
668970,26180
616448,26179
626721,26181
626728,26182
626719,26181
647398,26018
735498,25853
633941,26020
651066,26018
692844,26018
671114,25853
615764,26018
686250,26019
685968,26019
685971,26019
641674,25363
688965,25529
688967,25695
630681,25695
688911,25529
691471,25694
689015,25694
639906,25188
568424,25188
629048,25188
568405,25189
568421,25188
647600,25022
634610,25022
622115,24857
622194,24856
568038,25188
590890,24856
641334,24521
641333,24521
591889,24523
664856,24523
679868,24356
671471,24357
591923,24522
692142,25027
700909,25026
701552,25191
723868,25025
627046,25191
658323,25191
620511,27844
648931,24861
744457,24864
667616,24863
667626,24865
667621,25031
626073,24030
593537,23536
693977,23869
693973,23869
707509,23858
708131,23692
708159,23527
587628,28009
708137,23692
727999,23691
626396,23693
638307,23855
693895,23855
626958,23855
626950,23855
628422,23689
628441,23689
626946,23856
717756,23688
717793,23522
717382,23522
634993,23854
635026,23854
723944,24024
702887,24188
704191,24191
627219,24191
710213,24191
591812,24024
591828,24355
711893,24189
591848,24191
651061,24354
620491,28010
587488,29155
586786,29156
690179,28990
724394,28822
701261,24188
729696,24022
592772,23694
686356,23861
592790,23860
675077,23529
630038,23529
659082,23860
711094,23862
685862,23862
702558,24358
745741,24358
693285,24193
628566,24028
665248,24028
684257,24029
684063,24029
684141,24029
591516,24028
684243,24029
693253,24027
693244,24026
693241,24026
703270,23697
709673,23697
702828,23863
678715,23697
649717,23034
720088,23532
727596,23199
656427,23365
621825,23034
694253,22701
667273,22868
676167,22703
595761,25035
724956,24537
724942,24537
704010,24868
619293,24702
572247,20887
586768,28988
577158,28988
630708,28824
711219,28824
632853,28823
619717,28658
665029,28660
667248,22702
667249,22702
694328,22701
694275,22701
736406,23203
593307,23368
647133,23367
669938,23368
703875,24703
723882,21879
595563,21713
595129,21712
703299,21878
707830,22044
596575,22217
657737,21056
735764,21222
719111,21221
735837,21055
701158,20889
656491,21054
572385,21053
598764,21054
572239,20721
718705,21046
678371,21045
655083,21044
670164,21871
651541,22037
651537,22037
701723,22037
653091,22039
647204,21871
618077,23852
618088,23686
633778,20209
717616,20211
670484,20377
635532,20374
635534,20375
657424,20212
640934,20046
718056,20045
676932,20544
676980,20378
646733,20209
746469,20210
646720,20209
657964,19386
720090,19718
679305,19387
648023,20382
647983,20381
571670,20554
572117,20555
598952,20557
647144,20391
735882,20392
598221,20052
732508,20051
716819,20051
706330,19885
653744,16746
662398,16910
640474,16910
600971,16256
640798,16745
653527,16741
691796,16905
600083,17072
573176,16583
573087,16582
573088,16748
573451,16750
604076,15590
655474,15593
711725,15591
625808,15592
625802,15593
709780,15424
600884,16421
600886,16421
604074,15757
719205,16422
601208,16256
591120,24029
652711,16256
600878,16255
575422,13583
575415,13583
706396,13583
574849,13417
575282,13582
723456,23544
732651,24043
615294,23710
595908,24539
632784,24537
619234,24703
708760,24375
708582,24375
708446,24210
707061,23879
718959,24372
595622,24374
744175,24207
595619,24374
720041,23215
718604,23049
719688,23380
663841,23047
663860,22881
663815,23047
711873,23713
718761,23547
718762,23381
649428,22380
654232,21883
615480,22049
596331,22214
586915,28993
657080,22214
654832,22049
654824,22049
595577,22047
655263,22714
745930,22712
651233,22713
719525,22550
627545,22714
655216,22549
627573,22714
701467,22382
650284,22714
702488,22884
731300,21714
731299,21714
674794,21714
674720,21714
674739,21714
725049,19551
598167,19385
597727,20047
597933,19881
646741,20043
670717,19222
670494,19223
670708,19056
670705,19222
598364,19057
570454,20549
569971,20216
569738,20217
570109,20382
681062,20384
570095,20385
570305,20384
656014,20219
569805,20219
570270,20385
570273,20385
638897,20717
638744,20717
569884,20552
663305,20386
570542,20550
569625,20054
570566,20718
570240,20386
570478,20552
572132,20555
598144,20556
641156,20390
571404,20221
572013,20223
572012,20223
571352,20222
599025,20058
571837,20223
599073,20058
727173,20227
727199,20226
654921,20060
599179,20226
599360,20227
620565,20227
654842,20062
599361,20228
654646,20062
617833,19399
599289,19894
696887,19563
696841,19563
696827,19563
696870,19563
696868,19563
696881,19563
712842,19565
745174,19729
709715,19729
638778,19398
627671,19397
742239,19565
639223,19397
642005,18737
599810,18572
644582,19069
643108,18737
642736,18571
627952,18902
642113,18902
598235,19720
598253,19721
711919,19721
693745,19721
599615,19061
586489,28993
693874,19722
670565,16913
599747,18066
684790,19887
701057,19891
642772,19726
711427,19727
642969,19727
702492,19727
599639,19064
748934,16246
640548,16412
640545,16412
640535,16412
731772,16413
600187,16242
600174,16241
705874,16410
741371,15411
635737,15411
600183,16241
721711,15577
732044,15578
732037,15578
742149,15411
742150,15411
573364,16747
573371,16747
573363,16747
573292,16747
573137,16581
658699,17079
670562,16913
670569,16913
719503,16913
599661,17245
572881,16415
604415,15917
572615,16248
600300,16083
572596,16415
572634,16248
572670,16249
653202,17248
700622,16915
733575,17081
600150,16914
681849,17745
681877,17744
682243,17911
573792,12920
714559,17745
714556,17745
708706,17580
714753,17415
711596,16917
714542,17745
714174,17745
712169,17249
712148,17248
713322,16750
632524,16586
601028,16586
600455,16585
654205,16588
654338,17084
663781,16753
653717,16588
667669,16590
623062,16587
627363,16754
600481,16588
663741,16753
620892,16088
620785,16088
642331,15925
659624,16092
642359,15760
634220,16425
601291,16257
741671,16093
679105,15598
633743,16425
745284,16094
730788,16259
710344,15763
714708,15600
720398,15600
659831,15431
659463,15430
638890,28991
660529,15432
658761,15429
575334,13581
659852,15598
600636,16418
600637,16418
572769,16418
572790,16417
572529,16252
572920,16417
572933,16417
572092,16250
622121,16252
692313,16419
650875,16087
604492,16084
620915,16088
664377,15921
616886,16084
604365,15254
629442,15423
629481,15423
629178,15423
604745,15422
708596,15257
604920,15588
605010,15257
604063,15589
638947,29157
665524,15920
575198,13584
575193,13584
668286,13420
606715,12752
712976,13420
680279,13586
679550,13586
574773,13419
574818,13418
679929,12423
607308,12091
728350,12256
679894,12257
679108,12258
630487,12591
628916,12092
709595,12091
728443,12257
724259,12424
710957,12092
710956,12092
710963,12092
695534,11927
731617,11761
607221,12094
662898,11928
573747,12921
668213,12754
573813,12920
573717,12920
573934,12918
573699,12920
638875,12759
632291,12924
606862,12596
677895,12594
677892,12594
689540,12757
678447,12758
606741,13254
713434,13089
575246,13254
575770,13254
575386,13581
575647,13746
731799,13412
731178,13413
574901,13415
574881,13415
655116,13414
574597,13248
602804,13082
638883,28991
734317,13413
602731,13247
735442,13248
713846,13246
749981,12580
751857,12745
746864,12581
746810,12747
750848,12746
749956,12746
705696,12582
602716,12914
725379,12914
621573,9744
610165,9411
577902,9579
610268,9250
704029,9249
610133,9410
671588,9412
671595,9412
574795,9579
610384,9755
621547,9744
576907,9076
576100,9077
576991,9242
576966,9242
576328,9243
576866,9076
639000,9409
577009,9243
727025,9409
639029,28991
639010,9408
576956,9075
576960,9075
576814,9080
576260,9078
576843,9247
631979,9246
623338,9080
610145,9082
576395,9245
576087,9078
576104,9078
577392,8579
577382,8581
576020,8914
575839,8913
695563,8415
744004,7916
743970,7917
696296,7914
695544,8415
652639,8083
652416,8250
702110,8743
577339,8247
577325,8413
662341,8412
576281,8745
577161,8576
577140,8577
577079,8411
652534,8407
648746,8246
634374,8079
680999,7747
681015,7747
681014,7747
681549,7580
681002,7747
681536,7580
690885,8078
688871,8078
688843,8244
647721,8077
695082,8076
623141,8243
677816,8077
626994,8079
619534,25264
636366,25270
745422,25269
699260,25437
699056,25435
643483,25432
643596,25267
619509,25265
636390,25269
643584,25266
722491,25102
722462,25268
699404,25437
698708,25271
698830,25105
672095,24937
741582,25102
673149,24936
745631,25103
741576,25103
672091,24937
738430,25605
646819,24941
646816,24941
698472,25105
698486,25105
645011,24940
645022,24940
595643,22220
688507,22054
596225,22220
596816,21557
688548,22054
688517,22054
688569,21888
730756,21555
688586,21888
689169,21556
688478,22053
724234,28826
724564,28993
624555,27992
624228,27825
586648,28656
746189,28325
688491,22053
677515,21388
641780,21555
596720,21553
627411,21720
630267,21387
629840,21387
596742,21388
641744,21389
641743,21389
598940,20890
656291,20557
622830,20891
622968,20891
622784,20891
648706,20726
621519,21217
572340,21051
693722,21221
735552,21054
729291,21055
629301,21220
700229,28160
586835,28658
657913,21223
623041,20891
623024,20891
648705,20892
597189,21217
709694,20885
678624,20885
648476,21051
693643,20885
648480,21051
571951,20885
572307,21052
571823,20886
598767,20888
701175,20889
676587,20888
571676,20554
571747,20720
595679,21382
685653,21215
685652,21215
693849,21547
693871,21547
597103,21215
707197,21215
685660,21215
664580,21216
736399,21050
736486,21050
736482,21050
685615,21048
571077,20884
570575,20717
570844,20717
752430,20882
630512,20883
596880,21046
596882,21046
596909,21047
596986,21047
701356,21213
570620,20549
571231,20880
571235,20880
571219,20881
638242,20711
597460,20714
675756,20879
570717,20714
675298,20712
675423,20712
692909,21374
641533,21541
695055,21374
694876,21373
664492,21207
645702,22040
708303,21709
650990,22040
649997,21874
595082,21875
654442,21874
654449,21873
595203,21874
641514,21542
664739,21709
641536,21541
595276,21376
727854,21210
703497,21545
703732,21545
703500,21545
595407,21378
595385,21544
597131,21208
628173,21210
727830,21211
727829,21211
676129,21710
619446,21544
592253,24843
673679,24015
675403,24347
674647,23847
674571,23514
687236,24019
733852,23518
746230,28324
653161,28491
705570,28326
746210,28325
709403,23353
709460,23354
590411,24848
736533,25181
715646,23021
643207,24182
592043,24350
733158,23187
668241,23021
732924,23188
699795,23519
699774,23518
712302,23354
649085,23684
686761,22859
705225,21203
633307,24351
646982,26174
592332,23849
674379,23848
653060,23351
592376,23352
734666,23351
674620,23681
674619,23681
590388,25175
594352,22199
634565,22859
634902,22859
594740,22860
633431,23025
633205,22859
680156,21201
704085,21368
743536,21533
594644,21534
704378,21534
704382,21368
653299,21700
679624,21203
594822,21865
655659,21206
704959,21702
705083,21702
679991,21371
703462,21369
655594,21203
655601,21203
655625,21039
656164,21205
655644,21205
705066,21702
704242,21867
655561,21204
733464,21537
655578,21038
597640,20542
727703,20710
704253,20704
644183,24440
673789,20870
701909,20708
728872,22039
641072,20540
673781,20704
673784,20704
617987,20872
730433,20873
617385,20872
672727,20871
730216,21039
730426,21039
730026,20874
644413,24608
643433,24772
643880,24439
645197,24773
653122,28492
730027,20874
670017,20875
674119,21037
730257,20873
672700,20871
670091,20875
673353,21037
730485,20873
729883,21039
730985,20380
728957,20379
645156,24774
645113,24773
645174,24774
643350,24606
643837,24439
643737,24606
738985,24771
647075,24771
644228,24440
646947,24603
644208,24440
636636,28099
704609,28268
637829,28266
637853,28266
704735,28102
695980,27937
696421,27771
752219,27438
669188,27439
669233,27439
720677,27937
669153,27605
669273,27605
751264,27273
691702,27936
716356,27936
648822,27771
716170,28102
716183,28102
752194,27438
720592,27936
669404,27438
751397,27942
747476,28106
751351,27941
747597,27939
753369,28274
753389,28273
747601,27939
749512,27941
749507,27941
749514,27941
673650,27761
673652,27760
617244,28097
737925,28254
633706,28259
617499,28097
704831,28096
674933,28092
674454,28092
673499,27761
673501,27761
619016,29098
618978,29098
618996,29097
682911,29264
683293,29265
645775,28599
749253,29431
749269,29431
746311,29107
688202,29266
688235,29266
700315,28269
688067,29432
751551,29100
662524,28766
663156,28932
706239,28433
662527,28766
706172,28432
682984,29265
718297,29273
663112,28766
645603,28598
737378,29601
748890,28600
645752,28433
749001,29107
717643,26787
675358,26623
624925,26784
624871,26784
624908,26784
716834,26788
718007,26952
624737,26619
624163,26786
718026,26787
714863,26789
715695,26789
714054,27622
713973,27288
716710,26295
567877,29479
583462,29315
567831,29480
667726,29480
583475,29315
583434,29315
567880,29479
618798,30270
687515,28465
746674,21876
697762,31446
697939,31447
659661,30936
652038,30949
658862,31115
665069,30947
750186,30605
750214,30605
750219,30605
750424,30436
659678,30936
659672,30936
659664,30936
662944,30935
659789,31102
662747,30934
662746,30934
662751,30934
639989,30605
659407,30604
659406,30604
659600,30936
659758,30272
659286,30272
619106,30271
662430,30436
752687,30108
659353,30438
619688,30105
619100,30105
659197,30439
660832,30271
660816,30271
660884,30271
659212,30439
748580,28611
747888,29944
737199,30776
654184,30110
751461,28943
748718,28777
640522,29114
640506,29113
745334,29779
667056,29612
706038,29445
734203,30117
584482,29787
582283,30121
752625,30946
582213,30615
584525,29788
665493,29617
664722,29616
666688,29447
666554,29613
665506,29784
665753,29617
646563,29452
666490,29447
666484,29281
646579,29452
673039,28464
687504,28465
584592,28956
742611,28493
742577,28493
647892,28957
584598,29121
673089,28463
691285,28955
673059,28297
647891,28957
573294,29289
691148,28956
584536,29291
637419,29293
687830,28630
748168,28633
636584,29128
744157,29294
673813,28798
673841,28797
718190,28466
744153,29294
674976,29296
663524,28314
585766,28307
749830,25298
749734,28803
584941,28313
682014,28645
679985,28644
679723,28976
674319,28966
619192,28318
584834,28808
746534,28803
679716,28810
679972,28810
750080,25465
725918,25133
650906,22041
588274,27165
673256,26833
743367,28647
743382,28647
750331,28471
750302,28470
726634,24967
738522,24802
726622,24966
726492,24968
749045,25633
665375,25796
666931,25794
666137,25794
666119,25795
749035,25632
723206,25632
748005,25467
747936,25465
750070,25465
615980,22041
628513,32633
748063,25301
726442,24968
725342,25134
746935,25466
726295,25134
738483,25128
625027,33959
616879,34295
717187,33960
733538,33462
712660,33796
717192,34127
624413,34126
625022,33959
741774,32965
616819,32965
716103,32801
635464,32801
726940,33967
567106,33967
615023,33637
616942,33803
713241,33470
566986,33800
567006,33800
580933,33635
654444,21874
638377,33967
614835,33472
581261,33473
614848,33473
718579,32976
724682,32970
725402,32809
725459,32809
581346,32473
725481,32809
705291,30489
705294,30323
705277,30489
585909,31151
686080,31315
686041,31150
686044,31149
686039,31315
720106,31147
720107,31147
617210,31312
617113,31312
617352,31146
672153,31312
730268,29332
681743,29166
671546,34294
678435,34296
666962,33965
720387,30980
731193,29167
731201,29167
616388,29169
745903,32939
735532,34297
624373,34292
735524,34297
622413,35136
689706,34135
689884,34135
689890,34135
732749,34139
730942,34305
732748,34139
660670,33105
660678,32939
580342,33106
660152,33105
733938,33933
660351,32941
733881,33601
733886,33601
733875,33767
725636,33107
722385,32775
660409,33106
725981,32942
725706,33273
734053,33438
660425,33106
734027,33438
645893,33603
646162,33436
733822,33933
733402,33272
636567,30487
745919,30488
636550,30322
624459,30320
697786,32279
697793,32280
697624,32113
697964,32279
733356,32112
733339,32112
697176,32113
697178,32113
697093,32114
698792,32112
698799,32112
732968,32113
732965,32113
733832,32278
670634,31946
682211,32114
732939,32113
732931,32113
732883,32113
732940,32113
643727,31952
580478,32283
648857,32118
700274,31950
648407,31952
623754,32449
659510,32449
623753,32449
735283,32451
734864,32285
623793,32448
648420,32118
648191,32118
648960,32115
684950,32447
746165,12101
657872,29329
702335,29164
720735,29658
720736,29658
586345,29660
719455,29162
586309,29990
721168,29990
721170,29990
704105,29986
586781,29154
720304,29819
586573,29487
701033,29652
744389,32452
687001,31955
686725,31955
744992,32453
654073,32454
744215,32453
744213,32453
744896,32288
744900,32288
744910,32287
736228,31957
624810,32455
736258,32122
623585,32288
735815,31957
736341,32125
752840,35611
751658,35611
691491,35112
645266,34946
645405,35113
645285,35445
646398,34945
645588,34781
690758,34944
645455,35280
683102,34284
690855,35109
743840,33627
661384,33626
640360,33291
659924,33459
659977,33459
659959,33460
621059,32794
743675,32792
639058,32797
662829,31794
662869,31960
636528,31963
637035,31961
712503,32295
636199,31962
724516,31303
724520,31302
651989,30970
680521,31632
635988,31797
743575,28327
655189,31971
654779,32465
722151,31969
749478,32134
694640,32134
638508,32299
722836,32302
745039,32302
744559,32302
656357,31806
680388,31806
680792,31473
615932,32306
657844,31806
656101,31641
655359,31640
614884,32471
628028,31307
627698,31307
658102,32138
684926,31637
742286,31303
581493,31804
684913,31637
684921,31471
616364,30972
642701,31139
615969,32473
648367,31811
615675,32473
656092,31977
733097,31809
585947,31643
648135,31645
648134,31645
636121,32146
665236,31648
628309,31646
636415,32145
636862,32144
636242,32311
636829,32312
636446,32145
636480,32145
636170,32145
626679,31481
636181,32146
636748,32146
630434,31646
665271,31647
743676,32312
741722,31815
636730,31815
741688,31649
742642,31816
637303,31982
637300,31981
605813,14766
606042,14604
725068,14604
675847,15263
605954,14934
681186,15098
606052,14606
605808,14767
717869,15099
679488,15099
735143,14088
623993,13587
605283,14421
623136,14921
646332,13919
643122,13917
646423,13919
734564,14088
734558,14088
734359,14088
732724,13921
716005,14756
716002,14756
717697,14424
725127,13588
642776,15091
661913,13762
675215,13425
683709,14758
683657,14758
606923,12429
617272,14095
661193,13762
661209,13762
725129,13422
661860,13762
750277,13258
748350,13422
748341,13090
748366,13090
751854,13091
646591,12429
646589,12429
685067,12763
750656,12761
684471,12927
606842,12926
751839,13091
658991,12265
659021,12265
717951,11936
717924,12102
751811,13091
751810,13091
685079,13092
606224,13773
644515,14105
644035,13941
617050,14272
709796,14434
605739,14434
605777,14433
605811,14433
643305,13938
623262,14271
678858,14436
632689,12261
747836,12263
632681,12261
681313,11766
698588,11930
699695,11597
681350,11932
697333,11764
648546,11929
681769,11766
673567,11929
635725,11770
635139,11937
690962,11769
690323,11936
690128,11936
690336,11769
705531,12414
705505,12415
705533,12414
705540,12414
700837,12085
705989,12250
602979,11919
603181,11910
603647,11421
609524,10090
651489,10258
671650,9603
609621,10259
609628,10095
606940,10762
607160,11771
609179,10092
720054,8759
646348,8926
610584,9258
610552,9258
690935,8759
610436,8759
690938,8593
610164,9589
750362,9763
675181,9762
616739,9762
578276,9927
578264,9594
610630,9428
610672,9261
577916,9428
749627,10095
578133,10091
700025,9594
578134,10092
631250,9928
610707,9595
610774,9097
609166,10096
636902,8930
638484,9095
683237,8598
610906,8927
610888,8927
682930,8764
612743,4752
612643,5083
691599,4587
612744,4752
644323,5251
734150,5583
644880,5084
717162,4586
613142,3750
643937,4252
643780,4252
643282,4418
613161,3917
728230,4584
718096,7749
699641,7751
639482,7748
699624,7584
696616,7751
717532,7583
644105,7417
644112,7417
644109,7416
612158,7084
644614,7418
612230,6417
611958,6932
709225,7266
706334,7102
743561,28327
708642,6935
708630,6770
752828,7268
744705,7266
703281,7265
595214,21708
616108,7593
685008,27991
622758,28157
621201,28158
623922,27826
684985,27991
709343,6936
662903,8600
661996,8600
721968,6939
721976,6774
721928,6608
611845,6772
689216,11106
662502,8766
728147,6778
693539,7110
609347,8438
609358,8437
746072,8767
662499,8766
689207,11106
735647,14381
602381,12727
605124,14246
598520,16735
625171,16071
601863,14902
600097,16238
602667,13243
601985,14078
601971,13913
601785,14896
605069,15740
689473,14903
704425,13239
602545,12734
609980,9569
706306,8073
706064,8073
705735,8073
706087,8073
730051,8737
641085,9740
608186,9067
610078,9739
624834,6576
730055,8903
719865,9557
699975,8069
611387,8739
699384,8572
608403,7237
608414,7902
608435,7241
704659,5413
578938,5081
578932,5081
612694,5083
699320,5080
578892,4914
612852,5076
643722,5079
578970,5079
612836,5077
579013,5243
623439,5409
634509,5408
741816,5242
578646,4912
